"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Luke Weaver","2018","SP","STL","$550,800","$550,800","$512,253",""
"","Marco Gonzales","2018","SP","SEA","$550,300","$550,300","$550,300",""
"","Brandon Woodruff","2018","RP","MIL","$550,100","$550,100","$210,018",""
"","J.D. Davis","2018","3B","HOU","$550,100","$550,100","$233,682",""
"","Colin Moran","2018","3B","PIT","$550,000","$550,000","$550,000",""
"","David Dahl","2018","OF","COL","$550,000","$550,000","$452,421",""
"","Kyle Freeland","2018","SP","COL","$550,000","$550,000","$550,000",""
"","German Marquez","2018","SP","COL","$550,000","$550,000","$550,000",""
"","Pat Valaika","2018","SS","COL","$550,000","$550,000","$408,066",""
"","Tony Wolters","2018","C","COL","$550,000","$550,000","$550,000",""
"","Jharel Cotton","2018","SP","OAK","$550,000","$550,000","$550,000",""
"","Sean Manaea","2018","SP","OAK","$550,000","$550,000","$550,000",""
"","Chad Pinder","2018","LF","OAK","$550,000","$550,000","$550,000",""
"","Andrew Triggs","2018","SP","OAK","$550,000","$550,000","$550,000",""
"","Wilmer Font","2018","RP","TB","$550,000","$550,000","$378,496",""
"","Scott Alexander","2018","RP","LAD","$550,000","$550,000","$520,432",""
"","J.T. Chargois","2018","RP","LAD","$550,000","$550,000","$437,636",""
"","Julio Urias","2018","RP","LAD","$550,000","$550,000","$502,690",""
"","Giovanny Gallegos","2018","RP/CL","STL","$549,975","$549,975","$29,570",""
"","Jose Alvarado","2018","RP","TB","$549,800","$549,800","$549,800",""
"","Mark Leiter Jr.","2018","RP","TOR","$549,500","$549,500","$88,620",""
"","Jacoby Jones","2018","CF","DET","$549,400","$549,400","$549,400",""
"","Gabriel Ynoa","2018","SP","BAL","$549,000","$549,000","$549,000",""
"","Aaron Bummer","2018","RP","CHW","$549,000","$549,000","$293,000",""
"","Amed Rosario","2018","SS","NYM","$548,940","$548,940","$548,940",""
"","Phil Maton","2018","RP","SD","$548,700","$548,700","$486,750",""
"","Noe Ramirez","2018","RP","LAA","$548,500","$548,500","$548,500",""
"","Christian Villanueva","2018","3B","SD","$548,500","$548,500","$548,500",""
"","Daniel Robertson","2018","SS","TB","$548,300","$548,300","$548,300",""
"","Jeimer Candelario","2018","3B","DET","$548,300","$548,300","$548,300",""
"","Domingo German","2018","SP","NYY","$548,225","$548,225","$347,746",""
"","Andrew Kittredge","2018","RP/CL","TB","$548,100","$548,100","$288,806",""
"","Andrew Knapp","2018","C","PHI","$548,000","$548,000","$500,820",""
"","Brian Johnson","2018","SP","BOS","$548,000","$548,000","$548,000",""
"","Hoby Milner","2018","RP","TB","$548,000","$548,000","$53,028",""
"","Drew Robinson","2018","LF","TEX","$547,990","$547,990","$315,222",""
"","Victor Caratini","2018","C","CHC","$547,500","$547,500","$432,768",""
"","Mitch Garver","2018","C","MIN","$547,500","$547,500","$547,500",""
"","Paul Blackburn","2018","SP","OAK","$547,500","$547,500","$547,500",""
"","Mark Canha","2018","LF","OAK","$547,500","$547,500","$518,144",""
"","Matt Chapman","2018","3B","OAK","$547,500","$547,500","$547,500",""
"","Dustin Fowler","2018","CF","OAK","$547,500","$547,500","$341,504",""
"","Daniel Gossett","2018","SP","OAK","$547,500","$547,500","$415,104",""
"","Daniel Mengden","2018","SP","OAK","$547,500","$547,500","$418,048",""
"","Matt Olson","2018","1B","OAK","$547,500","$547,500","$547,500",""
"","Kyle Farmer","2018","C","LAD","$547,500","$547,500","$237,330",""
"","Ben Heller","2018","RP","NYY","$547,475","$547,475","$547,475",""
"","Joe Jimenez","2018","RP","DET","$547,200","$547,200","$547,200",""
"","Ryan McMahon","2018","3B","COL","$547,000","$547,000","$361,743",""
"","Jorge Alfaro","2018","C","PHI","$547,000","$547,000","$547,000",""
"","Hector Velazquez","2018","RP","BOS","$547,000","$547,000","$547,000",""
"","Chance Sisco","2018","C","BAL","$546,500","$546,500","$364,312",""
"","Franchy Cordero","2018","OF","SD","$546,500","$546,500","$546,500",""
"","Ronald Herrera","2018","RP","TEX","$546,000","$546,000","$546,000",""
"","Miguel Andujar","2018","3B","NYY","$545,800","$545,800","$539,856",""
"","Dan Vogelbach","2018","1B","SEA","$545,700","$545,700","$228,852",""
"","Jacob Rhame","2018","RP","NYM","$545,650","$545,650","$305,136",""
"","Alexander Reyes","2018","RP","STL","$545,600","$545,600","$545,600",""
"","Jose De Leon","2018","RP","TB","$545,600","$545,600","$545,600",""
"","Victor Arano","2018","RP","PHI","$545,500","$545,500","$545,500",""
"","J.P. Crawford","2018","SS","PHI","$545,500","$545,500","$483,945",""
"","Gleyber Torres","2018","SS","NYY","$545,000","$545,000","$474,660",""
"","Luke Jackson","2018","RP","ATL","$545,000","$545,000","$372,110",""
"","Pete Kozma","2018","SS","DET","$545,000","$545,000","$120,130",""
"","Erik Goeddel","2018","RP","LAD","$545,000","$545,000","$398,480",""
"","Thyago Vieira","2018","SP","CHW","$545,000","$545,000","$196,310",""
"","Luke Voit","2018","1B","NYY","$545,000","$545,000","$164,080",""
"","Artie Lewicki","2018","P","DET","$545,000","$545,000","$319,370",""
"","Daniel Hudson","2018","RP","LAD","$545,000","$545,000","$468,800",""
"","Dawel Lugo","2018","SS","DET","$545,000","$545,000","$99,620",""
"","Tim Locastro","2018","2B","LAD","$545,000","$545,000","$120,130",""
"","Max Muncy","2018","2B","LAD","$545,000","$545,000","$489,310",""
"","Michael Reed","2018","LF","ATL","$545,000","$545,000","$131,850",""
"","Zac Reininger","2018","RP","DET","$545,000","$545,000","$146,500",""
"","Chad Sobotka","2018","RP","ATL","$545,000","$545,000","$55,670",""
"","Victor Reyes","2018","LF","DET","$545,000","$545,000","$545,000",""
"","Ronny Rodriguez","2018","3B","DET","$545,000","$545,000","$313,510",""
"","Dennis Santana","2018","P","LAD","$545,000","$545,000","$363,320",""
"","Christin Stewart","2018","OF","DET","$545,000","$545,000","$64,460",""
"","Tyler Bashlor","2018","RP","NYM","$545,000","$545,000","$287,140",""
"","Michael Soroka","2018","SP","ATL","$545,000","$545,000","$448,290",""
"","Brock Stewart","2018","RP","LAD","$545,000","$545,000","$73,250",""
"","Spencer Turnbull","2018","SP","DET","$545,000","$545,000","$58,600",""
"","Touki Toussaint","2018","SP","ATL","$545,000","$545,000","$90,830",""
"","Pat Venditte","2018","RP","LAD","$545,000","$545,000","$193,380",""
"","Jonny Venters","2018","RP","ATL","$545,000","$545,000","$193,380",""
"","Alex Verdugo","2018","OF","LAD","$545,000","$545,000","$137,710",""
"","Bryse Wilson","2018","SP","ATL","$545,000","$545,000","$90,830",""
"","Harrison Bader","2018","RF","STL","$545,000","$545,000","$530,330",""
"","Kyle Wright","2018","SP","ATL","$545,000","$545,000","$87,900",""
"","Drew Gagnon","2018","SP","NYM","$545,000","$545,000","$84,970",""
"","Jack Flaherty","2018","SP","STL","$545,000","$545,000","$433,640",""
"","Miguel Almonte","2018","RP","LAA","$545,000","$545,000","$93,760",""
"","Tanner Anderson","2018","RP","PIT","$545,000","$545,000","$117,200",""
"","John Gant","2018","RP","STL","$545,000","$545,000","$375,040",""
"","Adolis Garcia","2018","OF","STL","$545,000","$545,000","$120,130",""
"","Justin Anderson","2018","RP","LAA","$545,000","$545,000","$474,660",""
"","Nick Burdi","2018","RP","PIT","$545,000","$545,000","$545,000",""
"","Eric Hanhold","2018","P","NYM","$545,000","$545,000","$87,900",""
"","Austin Gomber","2018","SP","STL","$545,000","$545,000","$322,300",""
"","Francisco Arcia","2018","C","LAA","$545,000","$545,000","$196,310",""
"","Austin Jackson","2018","CF","NYM","$545,000","$545,000","$193,380",""
"","Kyle Crick","2018","RP","PIT","$545,000","$545,000","$501,030",""
"","Jordan Hicks","2018","RP","STL","$545,000","$545,000","$545,000",""
"","Jaime Barria","2018","SP","LAA","$545,000","$545,000","$398,480",""
"","Clay Holmes","2018","SP","PIT","$545,000","$545,000","$169,940",""
"","Dakota Hudson","2018","RP","STL","$545,000","$545,000","$193,380",""
"","Tim Collins","2018","RP","WSH","$545,000","$545,000","$266,630",""
"","Jabari Blash","2018","LF","LAA","$545,000","$545,000","$167,010",""
"","Nick Kingham","2018","SP","PIT","$545,000","$545,000","$263,700",""
"","Carson Kelly","2018","C","STL","$545,000","$545,000","$175,800",""
"","Jimmy Cordero","2018","SP","WSH","$545,000","$545,000","$152,360",""
"","Jose Briceno","2018","C","LAA","$545,000","$545,000","$348,670",""
"","Kevin Kramer","2018","SS","PIT","$545,000","$545,000","$79,110",""
"","Erick Fedde","2018","SP","WSH","$545,000","$545,000","$325,230",""
"","Jeff McNeil","2018","3B","NYM","$545,000","$545,000","$202,170",""
"","Mike Mayers","2018","RP","STL","$545,000","$545,000","$477,590",""
"","Parker Bridwell","2018","SP","LAA","$545,000","$545,000","$70,320",""
"","Tomas Nido","2018","C","NYM","$545,000","$545,000","$219,750",""
"","Ryan Lavarnway","2018","C","PIT","$545,000","$545,000","$79,110",""
"","Greg Holland","2018","RP","WSH","$545,000","$545,000","$161,150",""
"","Yairo Munoz","2018","SS","STL","$545,000","$545,000","$454,150",""
"","Ty Buttrey","2018","SP","LAA","$545,000","$545,000","$134,780",""
"","Corey Oswalt","2018","SP","NYM","$545,000","$545,000","$287,140",""
"","Spencer Kieboom","2018","C","WSH","$545,000","$545,000","$418,990",""
"","Taylor Cole","2018","RP","LAA","$545,000","$545,000","$205,100",""
"","Tim Peterson","2018","RP","NYM","$545,000","$545,000","$272,490",""
"","Jordan Luplow","2018","RF","PIT","$545,000","$545,000","$117,200",""
"","Tyler O'Neill","2018","OF","STL","$545,000","$545,000","$295,930",""
"","Kyle McGowin","2018","SP","WSH","$545,000","$545,000","$79,110",""
"","Kaleb Cowart","2018","3B","LAA","$545,000","$545,000","$243,190",""
"","Jack Reinheimer","2018","SS","NYM","$545,000","$545,000","$114,270",""
"","Daniel Poncedeleon","2018","RP","STL","$545,000","$545,000","$178,730",""
"","Justin Miller","2018","RP","WSH","$545,000","$545,000","$377,970",""
"","Dominic Smith","2018","1B","NYM","$545,000","$545,000","$219,750",""
"","Edmundo Sosa","2018","SS","STL","$545,000","$545,000","$23,440",""
"","Jose Miguel Fernandez","2018","2B","LAA","$545,000","$545,000","$169,940",""
"","Drew Smith","2018","SP","NYM","$545,000","$545,000","$260,770",""
"","Kevin Newman","2018","SS","PIT","$545,000","$545,000","$134,780",""
"","Tyler Webb","2018","RP","STL","$545,000","$545,000","$140,640",""
"","Victor Robles","2018","OF","WSH","$545,000","$545,000","$79,110",""
"","Yency Almonte","2018","RP","COL","$545,000","$545,000","$228,540",""
"","David Fletcher","2018","SS","LAA","$545,000","$545,000","$325,230",""
"","Bobby Wahl","2018","RP","NYM","$545,000","$545,000","$175,800",""
"","Jose Osuna","2018","1B","PIT","$545,000","$545,000","$216,820",""
"","Jefry Rodriguez","2018","SP","WSH","$545,000","$545,000","$172,870",""
"","Pablo Reyes","2018","LF","PIT","$545,000","$545,000","$87,900",""
"","Michael Hermosillo","2018","OF","LAA","$545,000","$545,000","$164,080",""
"","Daniel Zamora","2018","RP","NYM","$545,000","$545,000","$131,850",""
"","Patrick Wisdom","2018","3B","STL","$545,000","$545,000","$131,850",""
"","Adrian Sanchez","2018","2B","WSH","$545,000","$545,000","$184,590",""
"","Richard Rodriguez","2018","RP/CL","PIT","$545,000","$545,000","$501,030",""
"","Pedro Severino","2018","C","WSH","$545,000","$545,000","$375,040",""
"","Noel Cuevas","2018","RF","COL","$545,000","$545,000","$375,040",""
"","Joe Hudson","2018","C","LAA","$545,000","$545,000","$79,110",""
"","Rayan Gonzalez","2018","RP","COL","$545,000","$545,000","$545,000",""
"","Williams Jerez","2018","RP","LAA","$545,000","$545,000","$134,780",""
"","Garrett Hampson","2018","SS","COL","$545,000","$545,000","$140,640",""
"","Jacob Stallings","2018","C","PIT","$545,000","$545,000","$208,030",""
"","Jhonatan Solano","2018","C","WSH","$545,000","$545,000","$518,610",""
"","David Bote","2018","2B","CHC","$545,000","$545,000","$293,000",""
"","Jake Jewell","2018","P","LAA","$545,000","$545,000","$295,930",""
"","Juan Soto","2018","LF","WSH","$545,000","$545,000","$392,620",""
"","Taylor Davis","2018","C","CHC","$545,000","$545,000","$87,900",""
"","Sherman Johnson","2018","2B","LAA","$545,000","$545,000","$38,090",""
"","Matt Holliday","2018","OF","COL","$545,000","$545,000","$114,270",""
"","Andrew Stevenson","2018","OF","WSH","$545,000","$545,000","$251,980",""
"","Jake Barrett","2018","RP","ARI","$545,000","$545,000","$58,600",""
"","Jorge De La Rosa","2018","RP","CHC","$545,000","$545,000","$149,430",""
"","John Lamb","2018","SP","LAA","$545,000","$545,000","$313,510",""
"","Sam Howard","2018","RP","COL","$545,000","$545,000","$134,780",""
"","Wander Suero","2018","RP","WSH","$545,000","$545,000","$360,390",""
"","Silvino Bracho","2018","RP","ARI","$545,000","$545,000","$205,100",""
"","Mike Freeman","2018","2B","CHC","$545,000","$545,000","$26,370",""
"","Deck McGuire","2018","SP","LAA","$545,000","$545,000","$161,150",""
"","Socrates Brito","2018","LF","ARI","$545,000","$545,000","$125,990",""
"","D.J. Johnson","2018","RP","COL","$545,000","$545,000","$79,110",""
"","Jaime Garcia","2018","RP","CHC","$545,000","$545,000","$79,110",""
"","Austin Voth","2018","SP","WSH","$545,000","$545,000","$102,550",""
"","Randall Delgado","2018","RP","ARI","$545,000","$545,000","$43,950",""
"","Tom Murphy","2018","C","COL","$545,000","$545,000","$251,980",""
"","Terrance Gore","2018","LF","CHC","$545,000","$545,000","$87,900",""
"","Austen Williams","2018","RP","WSH","$545,000","$545,000","$87,900",""
"","Matt Koch","2018","RP","ARI","$545,000","$545,000","$322,300",""
"","Harrison Musgrave","2018","RP","COL","$545,000","$545,000","$430,710",""
"","Justin Hancock","2018","RP","CHC","$545,000","$545,000","$354,530",""
"","Shohei Ohtani","2018","DH","LAA","$545,000","$545,000","$545,000",""
"","Willians Astudillo","2018","C","MIN","$545,000","$545,000","$178,730",""
"","Yoan Lopez","2018","SP","ARI","$545,000","$545,000","$82,040",""
"","Dillon Maples","2018","RP","CHC","$545,000","$545,000","$117,200",""
"","Jimmie Sherfy","2018","RP","ARI","$545,000","$545,000","$120,130",""
"","Antonio Senzatela","2018","SP","COL","$545,000","$545,000","$366,250",""
"","Felix Pena","2018","SP","LAA","$545,000","$545,000","$345,740",""
"","Matt Belisle","2018","RP","MIN","$545,000","$545,000","$325,230",""
"","Ildemaro Vargas","2018","SS","ARI","$545,000","$545,000","$82,040",""
"","Alec Mills","2018","RP","CHC","$545,000","$545,000","$82,040",""
"","Raimel Tapia","2018","LF","COL","$545,000","$545,000","$158,220",""
"","Junichi Tazawa","2018","RP","LAA","$545,000","$545,000","$87,900",""
"","Alan Busenitz","2018","RP","MIN","$545,000","$545,000","$202,170",""
"","Christian Walker","2018","1B","ARI","$545,000","$545,000","$193,380",""
"","James Norwood","2018","RP","CHC","$545,000","$545,000","$131,850",""
"","Nicholas Tropeano","2018","SP","LAA","$545,000","$545,000","$503,960",""
"","Jake Cave","2018","RF","MIN","$545,000","$545,000","$313,510",""
"","Randy Rosario","2018","RP","CHC","$545,000","$545,000","$354,530",""
"","Taylor Ward","2018","C","LAA","$545,000","$545,000","$143,570",""
"","John Curtiss","2018","RP","MIN","$545,000","$545,000","$87,900",""
"","Eric Young Jr.","2018","CF","LAA","$545,000","$545,000","$193,380",""
"","Chase De Jong","2018","SP","MIN","$545,000","$545,000","$82,040",""
"","Tyler Duffey","2018","RP","MIN","$545,000","$545,000","$161,150",""
"","Allen Webster","2018","SP","CHC","$545,000","$545,000","$35,160",""
"","Johnny Field","2018","OF","MIN","$545,000","$545,000","$128,920",""
"","Chris Gimenez","2018","C","MIN","$545,000","$545,000","$87,900",""
"","Bobby Wilson","2018","C","CHC","$545,000","$545,000","$93,760",""
"","Mark Zagunis","2018","OF","CHC","$545,000","$545,000","$96,690",""
"","Stephen Gonsalves","2018","SP","MIN","$545,000","$545,000","$123,060",""
"","Juan Graterol","2018","C","MIN","$545,000","$545,000","$26,370",""
"","Zack Littell","2018","RP","MIN","$545,000","$545,000","$90,830",""
"","Drew Anderson","2018","SP","PHI","$545,000","$545,000","$67,390",""
"","Anthony Alford","2018","OF","TOR","$545,000","$545,000","$64,460",""
"","Matt Magill","2018","RP/CL","MIN","$545,000","$545,000","$457,080",""
"","Jose Bautista","2018","RF","PHI","$545,000","$545,000","$99,620",""
"","Adalberto Mejia","2018","SP","MIN","$545,000","$545,000","$213,890",""
"","Dylan Cozens","2018","OF","PHI","$545,000","$545,000","$228,540",""
"","Shawn Armstrong","2018","RP","SEA","$545,000","$545,000","$99,620",""
"","Joseph Biagini","2018","RP","TOR","$545,000","$545,000","$424,850",""
"","Austin Davis","2018","RP","PHI","$545,000","$545,000","$310,580",""
"","Gordon Beckham","2018","2B","SEA","$545,000","$545,000","$143,570",""
"","Ryan Borucki","2018","SP","TOR","$545,000","$545,000","$254,910",""
"","Enyel De Los Santos","2018","SP","PHI","$545,000","$545,000","$84,970",""
"","Rhiner Cruz","2018","RP","TOR","$545,000","$545,000","$260,770",""
"","Gabriel Moya","2018","RP","MIN","$545,000","$545,000","$260,770",""
"","Hunter Dozier","2018","1B","KC","$545,000","$545,000","$410,200",""
"","Seranthony Dominguez","2018","RP","PHI","$545,000","$545,000","$430,710",""
"","Chasen Bradford","2018","RP","SEA","$545,000","$545,000","$448,290",""
"","Heath Fillmyer","2018","RP","KC","$545,000","$545,000","$304,720",""
"","Zach Eflin","2018","SP","PHI","$545,000","$545,000","$421,920",""
"","Ryan Cook","2018","RP","SEA","$545,000","$545,000","$193,380",""
"","Jonathan Davis","2018","CF","TOR","$545,000","$545,000","$79,110",""
"","Cameron Gallagher","2018","C","KC","$545,000","$545,000","$169,940",""
"","Aaron Slegers","2018","SP","MIN","$545,000","$545,000","$266,630",""
"","Roman Quinn","2018","CF","PHI","$545,000","$545,000","$193,380",""
"","Jose Fernandez","2018","RP","TOR","$545,000","$545,000","$87,900",""
"","Rosell Herrera","2018","SS","KC","$545,000","$545,000","$310,580",""
"","Kohl Stewart","2018","SP","MIN","$545,000","$545,000","$146,500",""
"","Yacksel Rios","2018","RP","PHI","$545,000","$545,000","$336,950",""
"","Matt Festa","2018","RP","SEA","$545,000","$545,000","$70,320",""
"","Sam Gaviglio","2018","SP","TOR","$545,000","$545,000","$418,990",""
"","Tim Hill","2018","RP","KC","$545,000","$545,000","$545,000",""
"","Andrew Vasquez","2018","RP","MIN","$545,000","$545,000","$87,900",""
"","Ranger Suarez","2018","RP","PHI","$545,000","$545,000","$64,460",""
"","David Freitas","2018","C","SEA","$545,000","$545,000","$363,320",""
"","Taylor Guerrieri","2018","SP","TOR","$545,000","$545,000","$87,900",""
"","Brad Keller","2018","SP","KC","$545,000","$545,000","$545,000",""
"","Justin Grimm","2018","RP","SEA","$545,000","$545,000","$87,900",""
"","Jorge Lopez","2018","SP","KC","$545,000","$545,000","$137,710",""
"","Mitchell Walding","2018","3B","PHI","$545,000","$545,000","$96,690",""
"","Casey Lawrence","2018","RP","SEA","$545,000","$545,000","$234,400",""
"","Kris Negron","2018","RF","SEA","$545,000","$545,000","$87,900",""
"","Teoscar Hernandez","2018","LF","TOR","$545,000","$545,000","$501,030",""
"","Adalberto Mondesi","2018","SS","KC","$545,000","$545,000","$310,580",""
"","Nick Rumbelow","2018","SP","SEA","$545,000","$545,000","$161,150",""
"","Jake Newberry","2018","RP","KC","$545,000","$545,000","$128,920",""
"","Danny Jansen","2018","C","TOR","$545,000","$545,000","$146,500",""
"","Ryan O'Hearn","2018","1B","KC","$545,000","$545,000","$181,660",""
"","Tim Mayza","2018","RP","TOR","$545,000","$545,000","$322,300",""
"","Reese McGuire","2018","C","TOR","$545,000","$545,000","$73,250",""
"","Brett Phillips","2018","RF","KC","$545,000","$545,000","$190,450",""
"","Billy McKinney","2018","OF","TOR","$545,000","$545,000","$131,850",""
"","Eric Skoglund","2018","SP","KC","$545,000","$545,000","$545,000",""
"","Glenn Sparkman","2018","RP","KC","$545,000","$545,000","$213,890",""
"","Thomas Pannone","2018","RP","TOR","$545,000","$545,000","$436,570",""
"","David Paulino","2018","RP","TOR","$545,000","$545,000","$76,180",""
"","Jerry Vasto","2018","RP","KC","$545,000","$545,000","$79,110",""
"","Sean Reid-Foley","2018","SP","TOR","$545,000","$545,000","$108,410",""
"","Meibrys Viloria","2018","C","KC","$545,000","$545,000","$87,900",""
"","Justin Shafer","2018","RP","TOR","$545,000","$545,000","$96,690",""
"","Ryan Brasier","2018","RP","BOS","$545,000","$545,000","$249,050",""
"","William Cuevas","2018","RP","BOS","$545,000","$545,000","$102,550",""
"","Rowdy Tellez","2018","1B","TOR","$545,000","$545,000","$79,110",""
"","Richard Urena","2018","SS","TOR","$545,000","$545,000","$181,660",""
"","Tzu-Wei Lin","2018","SS","BOS","$545,000","$545,000","$234,400",""
"","Abiatal Avelino","2018","SS","SF","$545,000","$545,000","$79,110",""
"","Keon Broxton","2018","RF","MIL","$545,000","$545,000","$205,100",""
"","Austin Maddox","2018","RP","BOS","$545,000","$545,000","$545,000",""
"","Brandon Phillips","2018","2B","BOS","$545,000","$545,000","$79,110",""
"","Corbin Burnes","2018","RP","MIL","$545,000","$545,000","$249,050",""
"","Ray Black","2018","RP","SF","$545,000","$545,000","$213,890",""
"","Nick Franklin","2018","LF","MIL","$545,000","$545,000","$427,780",""
"","Bobby Poyner","2018","RP","BOS","$545,000","$545,000","$158,220",""
"","Chase d'Arnaud","2018","3B","SF","$545,000","$545,000","$251,980",""
"","Junior Guerra","2018","SP","MIL","$545,000","$545,000","$509,820",""
"","Steven Duggar","2018","CF","SF","$545,000","$545,000","$249,050",""
"","Robby Scott","2018","RP","BOS","$545,000","$545,000","$87,900",""
"","Julian Fernández","2018","RP","SF","$545,000","$545,000","$545,000",""
"","Sam Travis","2018","1B","BOS","$545,000","$545,000","$128,920",""
"","Alex Blandino","2018","SS","CIN","$545,000","$545,000","$512,750",""
"","Erik Kratz","2018","C","MIL","$545,000","$545,000","$377,970",""
"","Aramis Garcia","2018","C","SF","$545,000","$545,000","$105,480",""
"","Curt Casali","2018","C","CIN","$545,000","$545,000","$357,460",""
"","Jacob Nottingham","2018","C","MIL","$545,000","$545,000","$152,360",""
"","Hanser Alberto","2018","SS","TEX","$545,000","$545,000","$175,800",""
"","Alen Hanson","2018","2B","SF","$545,000","$545,000","$457,080",""
"","Pierce Johnson","2018","RP","SF","$545,000","$545,000","$366,250",""
"","Freddy Peralta","2018","SP","MIL","$545,000","$545,000","$468,800",""
"","Austin Bibens-Dirkx","2018","SP","TEX","$545,000","$545,000","$199,240",""
"","Franklin Barreto","2018","SS","OAK","$545,000","$545,000","$263,700",""
"","Ryder Jones","2018","3B","SF","$545,000","$545,000","$82,040",""
"","Brandon Dixon","2018","2B","CIN","$545,000","$545,000","$336,950",""
"","Clayton Blackburn","2018","RP","TEX","$545,000","$545,000","$545,000",""
"","John Andreoli","2018","OF","BAL","$545,000","$545,000","$123,060",""
"","Casey Kelly","2018","SP","SF","$545,000","$545,000","$123,060",""
"","Pedro Araujo","2018","P","BAL","$545,000","$545,000","$545,000",""
"","Phillip Ervin","2018","CF","CIN","$545,000","$545,000","$301,790",""
"","Taylor Williams","2018","RP","MIL","$545,000","$545,000","$489,310",""
"","Chris Bassitt","2018","SP","OAK","$545,000","$545,000","$167,010",""
"","Willie Calhoun","2018","LF","TEX","$545,000","$545,000","$158,220",""
"","Cody Carroll","2018","RP","BAL","$545,000","$545,000","$143,570",""
"","Amir Garrett","2018","RP","CIN","$545,000","$545,000","$545,000",""
"","Zac Curtis","2018","RP","TEX","$545,000","$545,000","$87,900",""
"","Reyes Moronta","2018","RP","SF","$545,000","$545,000","$545,000",""
"","Nick Gardewine","2018","P","TEX","$545,000","$545,000","$117,200",""
"","Paul Fry","2018","RP","BAL","$545,000","$545,000","$275,420",""
"","Dilson Herrera","2018","2B","CIN","$545,000","$545,000","$254,910",""
"","Steven Okert","2018","RP","SF","$545,000","$545,000","$84,970",""
"","Ronald Guzman","2018","1B","TEX","$545,000","$545,000","$501,030",""
"","Sean Gilmartin","2018","RP","BAL","$545,000","$545,000","$149,430",""
"","Tyler Mahle","2018","SP","CIN","$545,000","$545,000","$451,220",""
"","Keury Mella","2018","P","CIN","$545,000","$545,000","$128,920",""
"","Ramon Laureano","2018","OF","OAK","$545,000","$545,000","$172,870",""
"","Dereck Rodriguez","2018","SP","SF","$545,000","$545,000","$369,180",""
"","Ariel Jurado","2018","SP","TEX","$545,000","$545,000","$193,380",""
"","Austin Hays","2018","RF","BAL","$545,000","$545,000","$20,510",""
"","Pablo Sandoval","2018","3B","SF","$545,000","$545,000","$545,000",""
"","Isiah Kiner-Falefa","2018","3B","TEX","$545,000","$545,000","$509,820",""
"","David Hess","2018","RP","BAL","$545,000","$545,000","$342,810",""
"","Sandy Alcantara","2018","SP","MIA","$545,000","$545,000","$205,100",""
"","Chris Shaw","2018","1B","SF","$545,000","$545,000","$90,830",""
"","Brandon Mann","2018","RP","TEX","$545,000","$545,000","$193,380",""
"","Corban Joseph","2018","1B","BAL","$545,000","$545,000","$84,970",""
"","Nick Martini","2018","RF","OAK","$545,000","$545,000","$240,260",""
"","Dean Deetz","2018","RP","HOU","$545,000","$545,000","$339,880",""
"","Brian Anderson","2018","RF","MIA","$545,000","$545,000","$545,000",""
"","Austin Slater","2018","LF","SF","$545,000","$545,000","$310,580",""
"","Yohander Mendez","2018","RP","TEX","$545,000","$545,000","$128,920",""
"","Frankie Montas","2018","SP","OAK","$545,000","$545,000","$208,030",""
"","Cody Reed","2018","RP","CIN","$545,000","$545,000","$210,960",""
"","Andrew Suarez","2018","SP","SF","$545,000","$545,000","$454,150",""
"","Emilio Pagan","2018","RP","OAK","$545,000","$545,000","$498,100",""
"","C.D. Pelham","2018","RP","TEX","$545,000","$545,000","$79,110",""
"","Jesus Reyes","2018","RP","CIN","$545,000","$545,000","$76,180",""
"","Reymin Guduan","2018","RP","HOU","$545,000","$545,000","$43,950",""
"","Jeff Brigham","2018","SP","MIA","$545,000","$545,000","$87,900",""
"","Sal Romano","2018","SP","CIN","$545,000","$545,000","$545,000",""
"","Carlos Perez","2018","C","TEX","$545,000","$545,000","$328,160",""
"","Josh James","2018","SP","HOU","$545,000","$545,000","$87,900",""
"","Lewis Brinson","2018","CF","MIA","$545,000","$545,000","$545,000",""
"","John Means","2018","RP","BAL","$545,000","$545,000","$20,510",""
"","Lucas Sims","2018","SP","CIN","$545,000","$545,000","$87,900",""
"","Ryan Meisinger","2018","RP","BAL","$545,000","$545,000","$164,080",""
"","Tony Kemp","2018","LF","HOU","$545,000","$545,000","$404,340",""
"","Beau Taylor","2018","C","OAK","$545,000","$545,000","$87,900",""
"","Jackson Stephens","2018","RP","CIN","$545,000","$545,000","$404,340",""
"","Cionel Perez","2018","RP","HOU","$545,000","$545,000","$213,890",""
"","Adam Conley","2018","RP","MIA","$545,000","$545,000","$398,480",""
"","Cedric Mullins","2018","CF","BAL","$545,000","$545,000","$196,310",""
"","Lou Trivino","2018","RP/CL","OAK","$545,000","$545,000","$474,660",""
"","Connor Sadzeck","2018","SP","TEX","$545,000","$545,000","$90,830",""
"","Blake Trahan","2018","SS","CIN","$545,000","$545,000","$87,900",""
"","Garrett Cooper","2018","1B","MIA","$545,000","$545,000","$545,000",""
"","Adrian Sampson","2018","RP","TEX","$545,000","$545,000","$79,110",""
"","Renato Nunez","2018","LF","BAL","$545,000","$545,000","$213,890",""
"","Mason Williams","2018","CF","CIN","$545,000","$545,000","$196,310",""
"","J.B. Wendelken","2018","RP/CL","OAK","$545,000","$545,000","$164,080",""
"","Austin Dean","2018","LF","MIA","$545,000","$545,000","$137,710",""
