Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,Bateos_pitcher_2_t,Bateos_pitcher_2_t_1,Bateos_pitcher_t,Bateos_pitcher_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
ARI,SEA,6.3,6.3,2014,4,3,2,2500,2401,50,49,8,10,625,529,361,484,19,22,25,23,10.027777777777777,9.0,3.1666666666666665,3.0,0.002063769843227658,0.0026604578232217227,0.04542873367404883,0.05157962604771115,0.020695025372366237,0.0239441204089955,0.14385765663448796,0.15473887814313345,8.526399999999999,14.6689,2.92,3.83,32,31,SEA,Arizona Diamondbacks,Seattle Mariners,3445.6900000000005,2672.8900000000003,58.7,51.7,4624,3600,0,0,0,0,68,60,161,162,Oliver Perez,16,9,4,3,1,0,225,225,5,4,RP,RP,0.3975155279503105,0.4382716049382716,0,4,0,2,UFA,5776,5184,76,72,1750000,1500000,1750000,1500000,1750000,1500000,538.24,400.0,23.2,20.0,4250000,42450000,28400000,2125000,64,71,0.1024,0.34809999999999997,0.32,0.59,1.5876000000000001,1.9880999999999998,1.26,1.41,1,0,576,576,24,24,9,9,3,3,14.375126345899696,14.375126345899696,14.375126345899696
STL,OAK,6.3,6.3,2014,4,3,1,1936,1600,44,40,5,3,196,289,196,225,14,15,14,17,57.08641975308642,3.7377777777777776,7.555555555555555,1.9333333333333333,0.00022078515617238024,0.0017103595107277171,0.01485884101040119,0.0413564929693962,0.012603834100507241,0.006392943771208934,0.11226679874525344,0.07995588640749932,3.4969000000000006,11.2225,1.87,3.35,33,32,OAK,St. Louis Cardinals,Oakland Athletics,4529.29,1624.0899999999997,67.3,40.3,5041,2025,0,0,0,0,71,45,161,162,Pat Neshek,4,1,2,1,23,15,220,220,27,25,RP,RP,0.5527950310559007,0.5925925925925926,36,0,6,0,UFA,4624,841,68,29,1000000,975000,1000000,975000,1000000,975000,8956.7296,0.0,94.64,0.0,1000000,59750000,3000000,1000000,89,96,5.1983999999999995,0.22089999999999999,2.28,0.47,0.6241000000000001,1.8496000000000004,0.79,1.36,11,9,81,225,9,15,49,4,7,2,13.815510557964274,13.815510557964274,13.815510557964274
LAD,ATL,6.2,6.2,2014,4,3,1,6724,28561,82,169,11,3,1936,6724,1444,5625,38,75,44,82,1.4744897959183672,4.990946129470347,1.2142857142857142,2.234042553191489,0.0019363872580877447,0.0011650051235965486,0.044004400440044,0.03413217138707335,0.0028551832529967254,0.005814477812427318,0.05343391482005343,0.07625272331154684,23.4256,19.4481,4.84,4.41,32,31,ATL,Los Angeles Dodgers,Atlanta Braves,4998.490000000001,23409.0,70.7,153.0,900,676,64,676,8,26,30,26,161,162,Paul Maholm,25,121,5,11,25,18,245,245,28,23,RP,RP,0.577639751552795,0.5925925925925926,0,0,0,0,UFA,1156,11025,34,105,1500000,6500000,1500000,6500000,1500000,6500000,0.0,0.0,0.0,0.0,1500000,61150000,77250000,1500000,93,96,,,,,2.4336,1.9880999999999998,1.56,1.41,6,3,784,2209,28,47,1,100,1,10,14.22097566607244,14.22097566607244,14.22097566607244
MIN,NYY,6.5,6.5,2014,4,3,3,48841,28900,221,170,7,8,7744,8281,6724,7056,82,84,88,91,135.140625,8.299886621315192,11.625,2.880952380952381,7.187172780972827e-05,0.001025875028218106,0.00847771949345626,0.03202928391672386,0.009712790216036559,0.008514646421848805,0.09855348911142903,0.09227484176008542,12.3904,26.936100000000003,3.52,5.19,28,27,NYY,Minnesota Twins,New York Yankees,43974.09,21228.489999999998,209.7,145.7,1024,900,1024,841,32,29,32,30,162,162,Phil Hughes,100,196,10,14,6,40,240,240,14,50,RP,RP,0.4320987654320987,0.5246913580246914,0,0,0,0,UFA,34596,14641,186,121,8000000,7150000,8500000,7150000,8500000,7150000,0.0,0.0,0.0,0.0,24000000,97290983,64000000,8000000,70,85,20.6116,0.81,4.54,-0.9,1.2768999999999997,2.1315999999999997,1.13,1.46,3,27,256,1764,16,42,256,16,16,4,15.89495209964411,15.955576721460545,15.955576721460545
WSH,WSH,6.1,6.1,2013,4,3,2,2601,4225,51,65,8,11,529,576,484,529,22,23,23,24,9.642659279778393,9.0,3.1052631578947367,3.0,0.0011594147043331921,0.0008019756016821951,0.034050179211469536,0.0283191737464601,0.011179840957849976,0.007217780415139755,0.1057347670250896,0.0849575212393803,10.1761,9.672099999999999,3.19,3.11,34,33,NYY,Washington Nationals,Washington Nationals,3844.0,4448.89,62.0,66.7,4096,4624,0,0,0,0,64,68,162,162,Rafael Soriano,1,9,1,3,1,1,230,230,3,2,RP,RP,0.5925925925925926,0.5308641975308642,1024,1849,32,43,UFA,3481,2601,59,51,14000000,11000000,14000000,11000000,14000000,11000000,145.9264,92.3521,12.08,9.61,28000000,14150000,67000000,14000000,96,86,0.5929,0.8281000000000001,0.77,0.91,1.2768999999999997,1.5129,1.13,1.23,0,0,361,289,19,17,16,9,4,3,16.454567887579532,16.454567887579532,16.454567887579532
STL,STL,6.1,6.1,2013,4,3,3,729,676,27,26,5,6,324,81,324,81,18,9,18,9,6.059171597633137,6.479338842975206,2.4615384615384617,2.5454545454545454,0.001609891784788904,0.0011988116111146285,0.040123456790123455,0.03462385898646522,0.009754610577655844,0.0077675066373047,0.09876543209876543,0.0881334592382751,20.25,5.2441,4.5,2.29,38,37,LAD,St. Louis Cardinals,St. Louis Cardinals,1296.0,1246.0899999999997,36.0,35.3,3721,4096,0,0,0,0,61,64,161,162,Randy Choate,4,1,2,1,23,23,205,205,27,27,RP,RP,0.5527950310559007,0.5987654320987654,0,0,0,0,UFA,1024,784,32,28,3000000,1500000,3000000,1500000,3000000,1500000,318.62250000000006,3627.6528999999996,17.85,60.23,7500000,59750000,13650000,2500000,89,97,0.019600000000000003,1.4161,-0.14,1.19,1.2321000000000002,1.1025,1.11,1.05,11,11,169,121,13,11,4,4,2,2,14.914122846632385,14.914122846632385,14.914122846632385
MIN,LAD,6.2,6.2,2014,4,3,4,41209,38025,203,195,7,7,9216,8100,9025,6724,95,82,96,90,9.158587257617727,12.866257088846881,3.026315789473684,3.5869565217391304,0.0007051604166697187,0.0006576821381136902,0.026554856743535988,0.0256453141550984,0.0064582732066876935,0.008461907471713243,0.0803633822501747,0.09198862686067905,28.944399999999998,13.690000000000001,5.38,3.7,31,30,LAD,Minnesota Twins,Los Angeles Dodgers,25281.0,39720.490000000005,159.0,199.3,729,1156,729,1089,27,33,27,34,162,162,Ricky Nolasco,144,121,12,11,6,25,215,215,14,27,SP,SP,0.4320987654320987,0.5679012345679012,0,0,0,0,UFA,13225,27225,115,165,12000000,11500000,12000000,5467213,12000000,11500000,51.5524,2248.6564000000003,7.18,47.42,49000000,97290983,150850000,12250000,70,92,0.0576,0.3364,0.24,0.58,2.3104,1.4641,1.52,1.21,3,6,1444,2116,38,46,36,169,6,13,16.300417207752275,16.300417207752275,16.300417207752275
CHW,LAD,6.3,6.3,2014,4,3,1,6084,5184,78,72,10,7,2116,1156,1681,900,41,30,46,34,6.817901234567901,3.0625,2.611111111111111,1.75,0.0009099822780951343,0.0020932120124738346,0.0301659125188537,0.0457516339869281,0.006204169297259726,0.006410461788201118,0.07876654935478465,0.08006535947712418,30.913599999999995,15.760900000000001,5.56,3.97,31,30,LAD,Chicago White Sox,Los Angeles Dodgers,4395.69,4624.0,66.3,68.0,3844,5929,0,0,0,0,62,77,162,162,Ronald Belisario,64,49,8,7,6,25,202,202,9,27,RP,RP,0.4506172839506173,0.5679012345679012,64,1,8,1,UFA,2209,2401,47,49,3000000,1450000,3000000,1450000,3000000,1450000,234.39610000000002,658.4356,15.31,25.66,3000000,12250000,150850000,3000000,73,92,2.3716,0.2916,-1.54,-0.54,2.1025,2.1609,1.45,1.47,3,6,324,784,18,28,16,25,4,5,14.914122846632385,14.914122846632385,14.914122846632385
SF,SF,6.4,6.4,2014,4,3,1,31684,15376,178,124,7,6,7396,5329,6724,4356,82,66,86,73,6.77794292508918,3.108725761772853,2.603448275862069,1.763157894736842,0.0012174108761960488,0.0016577714713579394,0.03489141550863262,0.040715739847851706,0.008251541435239628,0.005153556880142514,0.09083799554833664,0.07178827815279117,16.0,32.8329,4.0,5.73,36,35,SF,San Francisco Giants,San Francisco Giants,34114.09,10753.69,184.7,103.7,1024,361,1024,361,32,19,32,19,161,162,Ryan Vogelsong,169,36,13,6,23,23,215,215,25,23,SP,SP,0.5403726708074534,0.4691358024691358,0,0,0,0,UFA,22801,4489,151,67,5000000,5000000,5000000,5000000,5000000,5000000,1430.3524,41.99040000000001,37.82,6.48,5000000,25850000,80750000,5000000,87,76,0.9216,3.8809,0.96,-1.97,1.6384,2.4336,1.28,1.56,8,7,3364,1444,58,38,64,16,8,4,15.424948470398375,15.424948470398375,15.424948470398375
TEX,CHC,6.4,6.4,2014,4,3,1,6724,81,82,9,7,10,2401,36,2401,36,49,6,49,6,15.433673469387754,2.25,3.9285714285714284,1.5,0.00037155574694467904,0.0008779149519890262,0.019275781357565743,0.02962962962962963,0.005734470074018644,0.0019753086419753087,0.07572628390472257,0.044444444444444446,29.920899999999996,12.96,5.47,3.6,32,31,CHC,Texas Rangers,Chicago Cubs,6512.490000000001,225.0,80.7,15.0,625,9,64,9,8,3,25,3,162,162,Scott Baker,16,0,4,0,2,17,215,215,6,16,SP,SP,0.4135802469135802,0.4074074074074074,0,0,0,0,UFA,3025,36,55,6,1000000,5500000,1000000,5500000,1000000,5500000,36.4816,0.0,6.04,0.0,1000000,136050000,73850000,1000000,67,66,0.0225,0.0529,-0.15,0.23,1.4161,0.7569,1.19,0.87,0,2,196,16,14,4,9,0,3,0,13.815510557964274,13.815510557964274,13.815510557964274
KC,ATL,0.0,0.0,2014,4,3,1,1296,2025,36,45,4,3,576,169,441,144,21,12,24,13,1.5625,3.79224376731302,1.25,1.9473684210526316,0.0034198556820902153,0.0023770941887026917,0.05847953216374269,0.04875545291249679,0.0053435245032659616,0.009014520621423782,0.07309941520467836,0.0949448293559148,24.700899999999997,6.200100000000001,4.97,2.49,38,37,ATL,Kansas City Royals,Atlanta Braves,1444.0,1874.8899999999996,38.0,43.3,3025,4624,0,0,0,0,55,68,162,162,Scott Downs,16,16,4,4,3,18,0,0,8,23,RP,RP,0.5493827160493827,0.5925925925925926,1,0,1,0,UFA,625,1369,25,37,500000,5000000,500000,1748633,500000,5000000,157.7536,287.98089999999996,12.56,16.97,4000000,66500000,77250000,4000000,89,96,0.2601,0.0064,-0.51,0.08,2.1609,2.1904,1.47,1.48,1,3,400,361,20,19,0,16,0,4,13.122363377404328,13.122363377404328,13.122363377404328
HOU,BAL,6.6,6.6,2014,4,3,3,34225,25281,185,159,8,4,7396,7569,5625,6084,75,78,86,87,4.5796,5.556122448979592,2.14,2.357142857142857,0.0009494312809784947,0.0011726844882026276,0.03081284279287607,0.034244481134959946,0.0043480154943691144,0.006515578610472763,0.06593948357675479,0.08071913410383416,13.987600000000002,14.8996,3.74,3.86,31,30,BAL,Houston Astros,Baltimore Orioles,32508.090000000004,33014.89,180.3,181.7,841,961,841,900,29,30,29,31,162,162,Scott Feldman,144,144,12,12,1,7,225,225,9,12,SP,SP,0.4320987654320987,0.5246913580246914,0,0,0,0,UFA,11449,17424,107,132,12000000,6000000,12000000,2983606,12000000,6000000,1532.7224999999999,1831.8399999999997,39.15,42.8,30000000,43800000,2000000,10000000,70,85,3.0976,0.42250000000000004,1.76,0.65,1.6900000000000002,1.3923999999999999,1.3,1.18,0,3,2500,3136,50,56,64,144,8,12,16.300417207752275,16.300417207752275,16.300417207752275
LAA,LAA,6.1,6.1,2013,4,3,2,1,81,1,9,8,8,1,1,1,1,1,1,1,1,,3.0625,,1.75,0.0,0.0020993821255981602,0.0,0.04581901489117984,0.0,0.006429357759644366,0.0,0.08018327605956473,182.25,0.8649000000000001,13.5,0.93,31,30,WSH,Los Angeles Angels,Los Angeles Angels,0.48999999999999994,94.08999999999999,0.7,9.7,9,169,0,0,0,0,3,13,161,162,Sean Burnett,0,0,0,0,1,1,180,180,10,10,RP,RP,0.6086956521739131,0.4814814814814814,0,0,0,0,UFA,0,49,0,7,3750000,3500000,3875000,3625000,3875000,3625000,0.0,0.0,0.0,0.0,8000000,22100000,153500000,4000000,98,78,0.004900000000000001,0.36,-0.07,0.6,2.25,1.8225000000000002,1.5,1.35,1,1,0,16,0,4,0,0,0,0,15.137266397946593,15.170056220769585,15.170056220769585
SF,ATL,6.1,6.1,2014,4,3,3,39601,14400,199,120,7,3,7396,3600,5625,3364,75,58,86,60,12.45674740484429,6.963734567901234,3.5294117647058822,2.638888888888889,0.0003982644915072492,0.0009280909343497475,0.01995656512296766,0.030464584920030464,0.004961080171024557,0.0064629789216870915,0.07043493572812115,0.08039265465008039,12.7449,15.8404,3.57,3.98,38,37,ATL,San Francisco Giants,Atlanta Braves,35834.490000000005,17239.690000000002,189.3,131.3,961,441,961,441,31,21,31,21,161,162,Tim Hudson,169,49,13,7,23,18,174,174,25,23,SP,SP,0.5403726708074534,0.5925925925925926,0,0,0,0,UFA,14400,9025,120,95,11000000,9000000,11025000,9500000,11025000,9500000,2193.0489,2633.7424,46.83,51.32,28000000,25850000,77250000,9333333,87,96,1.44,0.6889,1.2,0.83,1.5129,1.4161,1.23,1.19,8,3,1156,1296,34,36,81,64,9,8,16.213405830762646,16.215675979297185,16.215675979297185
MIL,MIL,6.2,6.2,2013,4,3,2,484,5929,22,77,7,7,9,1681,4,1369,2,37,3,41,8.265625,7.168574401664931,2.875,2.6774193548387095,0.0017916631673245429,0.001630573224199288,0.042328042328042326,0.0403803569102514,0.014809215867416924,0.011688885475035273,0.12169312169312169,0.10811514914680215,0.7395999999999999,15.209999999999999,0.86,3.9,31,30,WSH,Milwaukee Brewers,Milwaukee Brewers,441.0,7276.089999999999,21.0,85.3,529,1849,0,100,0,10,23,43,162,162,Tom Gorzelanny,0,36,0,6,1,1,210,210,4,4,RP,RP,0.5061728395061729,0.4567901234567901,0,0,0,0,UFA,529,6889,23,83,2800000,2600000,2950000,2750000,2950000,2750000,0.0,0.0,0.0,0.0,5700000,57600000,43300000,2850000,82,74,0.39690000000000003,0.07840000000000001,0.63,0.28,2.0448999999999997,1.6129,1.43,1.27,0,0,64,961,8,31,0,9,0,3,14.845129975145433,14.897315728316002,14.897315728316002
HOU,ARI,6.0,6.0,2014,4,3,1,784,1225,28,35,8,7,361,484,361,400,19,20,19,22,13.733564013840832,3.6446280991735542,3.7058823529411766,1.9090909090909092,0.0013880237754544467,0.00420414457427781,0.037256191102344946,0.06483937518420277,0.019062513372936674,0.015322543448400942,0.1380670611439842,0.12378426171529619,11.424399999999999,22.8484,3.38,4.78,30,29,ARI,Houston Astros,Arizona Diamondbacks,2570.4900000000002,1421.2900000000002,50.7,37.7,3136,3136,0,0,0,0,56,56,162,162,Tony Sipp,9,4,3,2,1,1,190,190,9,5,RP,RP,0.4320987654320987,0.5,16,0,4,0,UFA,3969,1764,63,42,500000,1275000,407103,1275000,500000,1275000,2500.0,5.0625,50.0,2.25,500000,43800000,54650000,500000,70,81,0.6561000000000001,0.18489999999999998,0.81,-0.43,0.7921,2.2801,0.89,1.51,0,1,289,484,17,22,16,9,4,3,13.122363377404328,12.916821503660675,13.122363377404328
MIL,CIN,6.2,6.2,2014,4,3,1,2401,1521,49,39,7,12,361,529,256,441,16,21,19,23,18.948096885813147,3.24,4.352941176470588,1.8,0.0010354678553694326,0.0012601617871312025,0.032178686352451254,0.03549875754348598,0.01962014524568517,0.004082924190305096,0.14007192882831723,0.06389776357827476,6.0516,36.3609,2.46,6.03,31,30,CIN,Milwaukee Brewers,Cincinnati Reds,3445.6900000000005,979.69,58.7,31.3,5476,676,0,1,0,1,74,26,162,162,Zach Duke,1,4,1,2,1,10,210,210,4,15,RP,RP,0.5061728395061729,0.5555555555555556,0,0,0,0,UFA,5476,324,74,18,850000,490000,850000,83005,850000,490000,4630.8025,0.0,68.05,0.0,850000,57600000,41800000,850000,82,90,1.2995999999999999,0.32489999999999997,1.14,0.57,1.2768999999999997,2.4336,1.13,1.56,0,5,289,100,17,10,25,1,5,1,13.652991628466498,13.652991628466498,13.652991628466498
CHW,CHC,0.0,0.0,2014,4,3,1,1521,81,39,9,10,10,196,49,144,49,12,7,14,7,5.289999999999999,inf,2.3,inf,0.0016504422009158384,0.0,0.040625634775543366,0.0,0.008730839242844787,0.018138738677459215,0.09343895998374975,0.13468013468013468,3.9204,357.2099999999999,1.98,18.9,26,25,CHC,Chicago White Sox,Chicago Cubs,2992.09,10.889999999999999,54.7,3.3,2401,25,0,0,0,0,49,5,162,162,Zach Putnam,9,0,3,0,6,17,220,220,9,16,RP,RP,0.4506172839506173,0.4074074074074074,36,0,6,0,UFA,2116,16,46,4,500000,490000,363387,240983,500000,490000,8368.590400000001,0.0,91.48,0.0,500000,12250000,73850000,500000,73,66,3.3124000000000002,0.0841,1.82,-0.29,1.1664,7.290000000000001,1.08,2.7,3,2,400,0,20,0,25,0,5,0,13.122363377404328,12.803223661051716,13.122363377404328
LAD,LAD,6.2,6.2,2013,4,3,6,36100,23104,190,152,11,7,4761,2916,3721,2704,61,52,69,54,23.17414818820984,10.351606805293006,4.813953488372093,3.217391304347826,0.0005577763894605795,0.0008272862170922031,0.023617290053276212,0.028762583630338272,0.012925992705244116,0.008563741634776759,0.11369253583786455,0.09254048646282749,7.3441,6.916899999999999,2.71,2.63,30,29,LAA,Los Angeles Dodgers,Los Angeles Dodgers,40925.29000000001,31577.289999999997,202.3,177.7,1024,841,1024,784,32,28,32,29,161,162,Zack Greinke,64,16,8,4,25,25,200,200,28,27,SP,SP,0.577639751552795,0.5679012345679012,0,0,0,0,UFA,42849,21904,207,148,24000000,17000000,26000000,19000000,26000000,19000000,3483.3604000000005,3580.8256000000006,59.02,59.84,147000000,61150000,150850000,24500000,93,92,19.624899999999997,17.7241,4.43,4.21,1.3224999999999998,1.2321000000000002,1.15,1.11,6,6,1849,2116,43,46,289,225,17,15,16.99356438831222,17.073607095985757,17.073607095985757
