Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
WSH,WSH,6.2,6.2,2027,0,2022,2,1,1,1,1,3249,17424,57,132,0,0,5,6,1,1,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,21,20,22,STL,Washington Nationals,Washington Nationals,Washington DC,2228404,1743808,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,162,Luis Garcia,36,64,6,8,484596,303633,1,1,211.0,211.0,6,6,0.3950617283950617,0.18518518518518517,SS,SS,0.3395061728395062,0.4012345679012346,9,0,3,0,UFA,4624,27889,68,167,484596,303633,700000,570500,0.004,0.002,700000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,700000,570500,23750000,28000000,700000,570500,3500000,55,65,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,1,1,289,2500,17,50,16,121,4,11,13.091070833100202,13.458835614025542,13.458835614025542
WSH,HOU,6.2,6.1,2027,2027,2022,2,1,1,1,0,3249,17424,57,132,0,0,5,5,1,2,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,21,24,22,STL,Washington Nationals,Houston Astros,Washington DC,2228404,673550,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,162,Luis Garcia,36,64,6,8,484596,580100,1,4,211.0,244.0,6,15,0.3950617283950617,0.18518518518518517,SS,RP,0.3395061728395062,0.5864197530864198,9,0,3,0,UFA,4624,27889,68,167,484596,580100,700000,580100,0.004,0.003,700000,580100,1736.3889000000001,0.0,41.67,0.0,7000000,700000,580100,23750000,76100000,700000,580100,3500000,55,95,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,1,1,289,2500,17,50,16,121,4,11,13.091070833100202,13.458835614025542,13.458835614025542
SD,HOU,6.2,6.1,2024,2027,2022,2,2,1,1,0,3249,17424,57,132,250000,0,3,5,5,2,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,34,24,35,STL,San Diego Padres,Houston Astros,California,7617010,673550,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,162,Luis Garcia,36,64,6,8,3000000,580100,2,4,240.0,244.0,7,15,0.3950617283950617,0.18518518518518517,RP,RP,0.5493827160493827,0.5864197530864198,9,0,3,0,UFA,4624,27889,68,167,3250000,580100,3000000,580100,0.015,0.003,3250000,580100,1736.3889000000001,0.0,41.67,0.0,7000000,3500000,580100,32500000,76100000,7000000,580100,3500000,89,95,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,0,1,289,2500,17,50,16,121,4,11,14.994165554305921,14.914122846632385,14.994165554305921
WSH,WSH,6.2,6.2,2027,0,2022,2,1,1,1,1,3249,625,57,25,0,0,5,6,1,1,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,21,20,22,STL,Washington Nationals,Washington Nationals,Washington DC,2228404,1743808,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,162,Luis Garcia,36,1,6,1,484596,303633,1,1,211.0,211.0,6,6,0.3950617283950617,0.20987654320987653,SS,SS,0.3395061728395062,0.4012345679012346,9,4,3,2,UFA,4624,1156,68,34,484596,303633,700000,570500,0.004,0.002,700000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,700000,570500,23750000,28000000,700000,570500,3500000,55,65,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,1,1,289,64,17,8,16,1,4,1,13.091070833100202,13.458835614025542,13.458835614025542
SD,STL,6.2,6.2,2024,2022,2022,2,2,1,1,1,3249,625,57,25,250000,0,3,2,5,2,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,34,33,35,STL,San Diego Padres,St. Louis Cardinals,California,7617010,4617010,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,161,Luis Garcia,36,1,6,1,3000000,263762,2,23,240.0,240.0,7,31,0.3950617283950617,0.2111801242236025,RP,RP,0.5493827160493827,0.5527950310559007,9,4,3,2,UFA,4624,1156,68,34,3250000,263762,3000000,570500,0.015,0.002,3250000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,3500000,570500,32500000,17000000,7000000,570500,3500000,89,89,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,0,11,289,64,17,8,16,1,4,1,14.994165554305921,14.914122846632385,14.994165554305921
HOU,HOU,6.1,6.1,2027,2027,2022,2,1,1,0,0,3249,17424,57,132,0,0,3,5,2,2,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,25,24,25,STL,Houston Astros,Houston Astros,Texas,1925050,673550,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,162,Luis Garcia,36,64,6,8,1251500,580100,5,4,244.0,244.0,16,15,0.3950617283950617,0.18518518518518517,SP,RP,0.654320987654321,0.5864197530864198,9,0,3,0,UFA,4624,27889,68,167,1251500,580100,1251500,580100,0.007,0.003,1251500,580100,1736.3889000000001,0.0,41.67,0.0,7000000,1251500,580100,69100000,76100000,1251500,580100,3500000,106,95,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,2,1,289,2500,17,50,16,121,4,11,14.039853389853967,14.039853389853967,14.039853389853967
SD,WSH,6.2,6.2,2024,0,2022,2,2,1,1,1,3249,625,57,25,250000,0,3,6,5,1,784,144,529,144,23,12,28,12,16.0,18.0625,4.0,4.25,0.0776672937382424,0.057715373030688355,0.2786885245901639,0.24024024024024027,1.2426766998118783,1.0424839253668083,1.1147540983606556,1.021021021021021,11.4921,10.497600000000002,3.39,3.24,34,20,35,STL,San Diego Padres,Washington Nationals,California,7617010,1743808,3721.0,1108.8899999999999,61.0,33.3,0,0,64,34,162,162,Luis Garcia,36,1,6,1,3000000,303633,2,1,240.0,211.0,7,6,0.3950617283950617,0.20987654320987653,RP,SS,0.5493827160493827,0.4012345679012346,9,4,3,2,UFA,4624,1156,68,34,3250000,303633,3000000,570500,0.015,0.002,3250000,570500,1736.3889000000001,0.0,41.67,0.0,7000000,3500000,570500,32500000,28000000,7000000,570500,3500000,89,65,0.1521,0.12249999999999998,0.39,0.35,1.4641,0.9801,1.21,0.99,0,1,289,64,17,8,16,1,4,1,14.994165554305921,14.914122846632385,14.994165554305921
HOU,HOU,6.1,6.1,2027,2027,2022,2,1,1,0,0,17161,17424,131,132,0,0,3,5,2,2,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,25,24,25,STL,Houston Astros,Houston Astros,Texas,1925050,673550,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,162,Luis Garcia,64,64,8,8,1251500,580100,5,4,244.0,244.0,16,15,0.1728395061728395,0.18518518518518517,SP,RP,0.654320987654321,0.5864197530864198,0,0,0,0,UFA,24649,27889,157,167,1251500,580100,1251500,580100,0.007,0.003,1251500,580100,4430.2336000000005,0.0,66.56,0.0,7000000,1251500,580100,69100000,76100000,1251500,580100,3500000,106,95,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,2,1,2209,2500,47,50,225,121,15,11,14.039853389853967,14.039853389853967,14.039853389853967
HOU,WSH,6.1,6.2,2027,0,2022,2,1,1,0,1,17161,17424,131,132,0,0,3,6,2,1,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,25,20,25,STL,Houston Astros,Washington Nationals,Texas,1925050,1743808,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,162,Luis Garcia,64,64,8,8,1251500,303633,5,1,244.0,211.0,16,6,0.1728395061728395,0.18518518518518517,SP,SS,0.654320987654321,0.4012345679012346,0,0,0,0,UFA,24649,27889,157,167,1251500,303633,1251500,570500,0.007,0.002,1251500,570500,4430.2336000000005,0.0,66.56,0.0,7000000,1251500,570500,69100000,28000000,1251500,570500,3500000,106,65,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,2,1,2209,2500,47,50,225,121,15,11,14.039853389853967,14.039853389853967,14.039853389853967
HOU,STL,6.1,6.2,2027,2022,2022,2,1,1,0,1,17161,17424,131,132,0,0,3,2,2,2,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,25,33,25,STL,Houston Astros,St. Louis Cardinals,Texas,1925050,4617010,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,161,Luis Garcia,64,64,8,8,1251500,263762,5,23,244.0,240.0,16,31,0.1728395061728395,0.18633540372670807,SP,RP,0.654320987654321,0.5527950310559007,0,0,0,0,UFA,24649,27889,157,167,1251500,263762,1251500,570500,0.007,0.002,1251500,570500,4430.2336000000005,0.0,66.56,0.0,7000000,1251500,570500,69100000,17000000,1251500,570500,3500000,106,89,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,2,11,2209,2500,47,50,225,121,15,11,14.039853389853967,14.039853389853967,14.039853389853967
HOU,HOU,6.1,6.1,2027,2027,2022,2,1,1,0,0,17161,625,131,25,0,0,3,5,2,2,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,25,24,25,STL,Houston Astros,Houston Astros,Texas,1925050,673550,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,162,Luis Garcia,64,1,8,1,1251500,580100,5,4,244.0,244.0,16,15,0.1728395061728395,0.20987654320987653,SP,RP,0.654320987654321,0.5864197530864198,0,4,0,2,UFA,24649,1156,157,34,1251500,580100,1251500,580100,0.007,0.003,1251500,580100,4430.2336000000005,0.0,66.56,0.0,7000000,1251500,580100,69100000,76100000,1251500,580100,3500000,106,95,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,2,1,2209,64,47,8,225,1,15,1,14.039853389853967,14.039853389853967,14.039853389853967
HOU,WSH,6.1,6.2,2027,0,2022,2,1,1,0,1,17161,625,131,25,0,0,3,6,2,1,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,25,20,25,STL,Houston Astros,Washington Nationals,Texas,1925050,1743808,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,162,Luis Garcia,64,1,8,1,1251500,303633,5,1,244.0,211.0,16,6,0.1728395061728395,0.20987654320987653,SP,SS,0.654320987654321,0.4012345679012346,0,4,0,2,UFA,24649,1156,157,34,1251500,303633,1251500,570500,0.007,0.002,1251500,570500,4430.2336000000005,0.0,66.56,0.0,7000000,1251500,570500,69100000,28000000,1251500,570500,3500000,106,65,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,2,1,2209,64,47,8,225,1,15,1,14.039853389853967,14.039853389853967,14.039853389853967
HOU,STL,6.1,6.2,2027,2022,2022,2,1,1,0,1,17161,625,131,25,0,0,3,2,2,2,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,25,33,25,STL,Houston Astros,St. Louis Cardinals,Texas,1925050,4617010,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,161,Luis Garcia,64,1,8,1,1251500,263762,5,23,244.0,240.0,16,31,0.1728395061728395,0.2111801242236025,SP,RP,0.654320987654321,0.5527950310559007,0,4,0,2,UFA,24649,1156,157,34,1251500,263762,1251500,570500,0.007,0.002,1251500,570500,4430.2336000000005,0.0,66.56,0.0,7000000,1251500,570500,69100000,17000000,1251500,570500,3500000,106,89,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,2,11,2209,64,47,8,225,1,15,1,14.039853389853967,14.039853389853967,14.039853389853967
SD,HOU,6.2,6.1,2024,2027,2022,2,2,1,1,0,17161,17424,131,132,250000,0,3,5,5,2,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,34,24,35,STL,San Diego Padres,Houston Astros,California,7617010,673550,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,162,Luis Garcia,64,64,8,8,3000000,580100,2,4,240.0,244.0,7,15,0.1728395061728395,0.18518518518518517,RP,RP,0.5493827160493827,0.5864197530864198,0,0,0,0,UFA,24649,27889,157,167,3250000,580100,3000000,580100,0.015,0.003,3250000,580100,4430.2336000000005,0.0,66.56,0.0,7000000,3500000,580100,32500000,76100000,7000000,580100,3500000,89,95,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,0,1,2209,2500,47,50,225,121,15,11,14.994165554305921,14.914122846632385,14.994165554305921
SD,WSH,6.2,6.2,2024,0,2022,2,2,1,1,1,17161,17424,131,132,250000,0,3,6,5,1,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,34,20,35,STL,San Diego Padres,Washington Nationals,California,7617010,1743808,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,162,Luis Garcia,64,64,8,8,3000000,303633,2,1,240.0,211.0,7,6,0.1728395061728395,0.18518518518518517,RP,SS,0.5493827160493827,0.4012345679012346,0,0,0,0,UFA,24649,27889,157,167,3250000,303633,3000000,570500,0.015,0.002,3250000,570500,4430.2336000000005,0.0,66.56,0.0,7000000,3500000,570500,32500000,28000000,7000000,570500,3500000,89,65,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,0,1,2209,2500,47,50,225,121,15,11,14.994165554305921,14.914122846632385,14.994165554305921
HOU,WSH,6.1,6.2,2027,0,2022,2,1,1,0,1,3249,17424,57,132,0,0,3,6,2,1,784,3844,529,3249,23,57,28,62,16.0,11.1556,4.0,3.34,0.0776672937382424,0.1036566328428163,0.2786885245901639,0.3219575016097875,1.2426766998118783,1.1563519333413217,1.1147540983606556,1.0753380553766902,11.4921,10.889999999999999,3.39,3.3,25,20,25,STL,Houston Astros,Washington Nationals,Texas,1925050,1743808,3721.0,24118.090000000004,61.0,155.3,0,28,64,30,162,162,Luis Garcia,36,64,6,8,1251500,303633,5,1,244.0,211.0,16,6,0.3950617283950617,0.18518518518518517,SP,SS,0.654320987654321,0.4012345679012346,9,0,3,0,UFA,4624,27889,68,167,1251500,303633,1251500,570500,0.007,0.002,1251500,570500,1736.3889000000001,0.0,41.67,0.0,7000000,1251500,570500,69100000,28000000,1251500,570500,3500000,106,65,0.1521,6.864400000000001,0.39,2.62,1.4641,1.3688999999999998,1.21,1.17,2,1,289,2500,17,50,16,121,4,11,14.039853389853967,14.039853389853967,14.039853389853967
SD,HOU,6.2,6.1,2024,2027,2022,2,2,1,1,0,17161,625,131,25,250000,0,3,5,5,2,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,34,24,35,STL,San Diego Padres,Houston Astros,California,7617010,673550,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,162,Luis Garcia,64,1,8,1,3000000,580100,2,4,240.0,244.0,7,15,0.1728395061728395,0.20987654320987653,RP,RP,0.5493827160493827,0.5864197530864198,0,4,0,2,UFA,24649,1156,157,34,3250000,580100,3000000,580100,0.015,0.003,3250000,580100,4430.2336000000005,0.0,66.56,0.0,7000000,3500000,580100,32500000,76100000,7000000,580100,3500000,89,95,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,0,1,2209,64,47,8,225,1,15,1,14.994165554305921,14.914122846632385,14.994165554305921
SD,STL,6.2,6.2,2024,2022,2022,2,2,1,1,1,17161,17424,131,132,250000,0,3,2,5,2,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,34,33,35,STL,San Diego Padres,St. Louis Cardinals,California,7617010,4617010,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,161,Luis Garcia,64,64,8,8,3000000,263762,2,23,240.0,240.0,7,31,0.1728395061728395,0.18633540372670807,RP,RP,0.5493827160493827,0.5527950310559007,0,0,0,0,UFA,24649,27889,157,167,3250000,263762,3000000,570500,0.015,0.002,3250000,570500,4430.2336000000005,0.0,66.56,0.0,7000000,3500000,570500,32500000,17000000,7000000,570500,3500000,89,89,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,0,11,2209,2500,47,50,225,121,15,11,14.994165554305921,14.914122846632385,14.994165554305921
SD,STL,6.2,6.2,2024,2022,2022,2,2,1,1,1,17161,625,131,25,250000,0,3,2,5,2,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,34,33,35,STL,San Diego Padres,St. Louis Cardinals,California,7617010,4617010,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,161,Luis Garcia,64,1,8,1,3000000,263762,2,23,240.0,240.0,7,31,0.1728395061728395,0.2111801242236025,RP,RP,0.5493827160493827,0.5527950310559007,0,4,0,2,UFA,24649,1156,157,34,3250000,263762,3000000,570500,0.015,0.002,3250000,570500,4430.2336000000005,0.0,66.56,0.0,7000000,3500000,570500,32500000,17000000,7000000,570500,3500000,89,89,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,0,11,2209,64,47,8,225,1,15,1,14.994165554305921,14.914122846632385,14.994165554305921
WSH,WSH,6.2,6.2,2027,0,2022,2,1,1,1,1,17161,17424,131,132,0,0,5,6,1,1,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,21,20,22,STL,Washington Nationals,Washington Nationals,Washington DC,2228404,1743808,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,162,Luis Garcia,64,64,8,8,484596,303633,1,1,211.0,211.0,6,6,0.1728395061728395,0.18518518518518517,SS,SS,0.3395061728395062,0.4012345679012346,0,0,0,0,UFA,24649,27889,157,167,484596,303633,700000,570500,0.004,0.002,700000,570500,4430.2336000000005,0.0,66.56,0.0,7000000,700000,570500,23750000,28000000,700000,570500,3500000,55,65,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,1,1,2209,2500,47,50,225,121,15,11,13.091070833100202,13.458835614025542,13.458835614025542
WSH,STL,6.2,6.2,2027,2022,2022,2,1,1,1,1,17161,17424,131,132,0,0,5,2,1,2,4900,3844,4225,3249,65,57,70,62,11.1584427342689,11.1556,3.3404255319148937,3.34,0.08927672916576575,0.1036566328428163,0.29879211697393515,0.3219575016097875,0.9961892698990311,1.1563519333413217,0.9980928162746344,1.0753380553766902,13.838400000000002,10.889999999999999,3.72,3.3,21,33,22,STL,Washington Nationals,St. Louis Cardinals,Washington DC,2228404,4617010,24743.290000000005,24118.090000000004,157.3,155.3,28,28,28,30,162,161,Luis Garcia,64,64,8,8,484596,263762,1,23,211.0,240.0,6,31,0.1728395061728395,0.18633540372670807,SS,RP,0.3395061728395062,0.5527950310559007,0,0,0,0,UFA,24649,27889,157,167,484596,263762,700000,570500,0.004,0.002,700000,570500,4430.2336000000005,0.0,66.56,0.0,7000000,700000,570500,23750000,17000000,700000,570500,3500000,55,89,1.8496000000000004,6.864400000000001,1.36,2.62,1.2768999999999997,1.3688999999999998,1.13,1.17,1,11,2209,2500,47,50,225,121,15,11,13.091070833100202,13.458835614025542,13.458835614025542
WSH,HOU,6.2,6.1,2027,2027,2022,2,1,1,1,0,17161,625,131,25,0,0,5,5,1,2,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,21,24,22,STL,Washington Nationals,Houston Astros,Washington DC,2228404,673550,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,162,Luis Garcia,64,1,8,1,484596,580100,1,4,211.0,244.0,6,15,0.1728395061728395,0.20987654320987653,SS,RP,0.3395061728395062,0.5864197530864198,0,4,0,2,UFA,24649,1156,157,34,484596,580100,700000,580100,0.004,0.003,700000,580100,4430.2336000000005,0.0,66.56,0.0,7000000,700000,580100,23750000,76100000,700000,580100,3500000,55,95,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,1,1,2209,64,47,8,225,1,15,1,13.091070833100202,13.458835614025542,13.458835614025542
WSH,WSH,6.2,6.2,2027,0,2022,2,1,1,1,1,17161,625,131,25,0,0,5,6,1,1,4900,144,4225,144,65,12,70,12,11.1584427342689,18.0625,3.3404255319148937,4.25,0.08927672916576575,0.057715373030688355,0.29879211697393515,0.24024024024024027,0.9961892698990311,1.0424839253668083,0.9980928162746344,1.021021021021021,13.838400000000002,10.497600000000002,3.72,3.24,21,20,22,STL,Washington Nationals,Washington Nationals,Washington DC,2228404,1743808,24743.290000000005,1108.8899999999999,157.3,33.3,28,0,28,34,162,162,Luis Garcia,64,1,8,1,484596,303633,1,1,211.0,211.0,6,6,0.1728395061728395,0.20987654320987653,SS,SS,0.3395061728395062,0.4012345679012346,0,4,0,2,UFA,24649,1156,157,34,484596,303633,700000,570500,0.004,0.002,700000,570500,4430.2336000000005,0.0,66.56,0.0,7000000,700000,570500,23750000,28000000,700000,570500,3500000,55,65,1.8496000000000004,0.12249999999999998,1.36,0.35,1.2768999999999997,0.9801,1.13,0.99,1,1,2209,64,47,8,225,1,15,1,13.091070833100202,13.458835614025542,13.458835614025542
