Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t,At-bats_t,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos totales_t,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t,Porcentaje_On-base-plus-slugging_t,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t,Porcentaje_on-base_t,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t,Runs-batted-in_t,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t_1,X_At_bats_t_1,X_Bateos_2_t_1,X_Bateos_promedio_2_t_1,X_Bateos_promedio_t_1,X_Bateos_t_1,X_Dobles_2_t_1,X_Dobles_t_1,X_Home_runs_2_t_1,X_Home_runs_t_1,X_Juegos_iniciados_2_t_1,X_Juegos_iniciados_t_1,X_Porcentaje_On_base_plus_slugging_2_t_1,X_Porcentaje_On_base_plus_slugging_t_1,X_Porcentaje_on_base_2_t_1,X_Porcentaje_on_base_t_1,X_Porcentaje_slugging_2_t_1,X_Porcentaje_slugging_t_1,X_Runs_batted_in_2_t_1,X_Runs_batted_in_t_1,X_Triples_2_t_1,X_Triples_t_1,X_WAR_2_t_1,X_WAR_t_1
MIA,KC,5.719234543670264,5.721339712918669,2019,2017.0,2017,2,2.0,0,1.0,0.0,0.0,676.0,25.0,26.0,5.0,25,0.0,0.036864,0.0,0.192,0.0,5,0.0,0,0.0,0.0,6,10.0,2.0,2.0,0,0.0,0,0.0,33,31.0,33,KC,Miami Marlins,Kansas City Royals,Florida,31752000,22752000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,1156.0,17,34.0,17,34.0,162.0,161.0,Edinson Volquez,9000000,9500000.0,0.0,2.0,4.0,220.0,220.0,2,9.0,0.0,0.0,0.165649,0.0,0.407,0.0,0.011024999999999998,0.04409999999999999,0.105,0.21,0.105,0.21,0.0,0.0,0.045795999999999996,0.0,0.214,0.0,0.036864,0.0,0.192,0.0,SP,SP,0.4753086419753086,0.5031055900621118,0.0,0.0,1.0,0.0,1.0,0.0,UFA,0.25282786081884373,0.27473521894328834,9000000,9500000.0,0.27154629475058045,0.28554417718504405,9000000,9500000.0,0.081,0.067,0.2518868780859063,0.26398893280892327,9000000,9500000.0,1395.7695999999999,67.40410000000001,37.36,8.21,0,0.0,0,0.0,22000000,11000000,10000000.0,57250000,186750000.0,22000000,20000000.0,11000000,77,81.0,0.31360000000000005,3.0175853971921485,0.56,1.7371198568872985,0.0,2.0,2.0,16.012735135300492,16.012735135300492,16.012735135300492,9,0.023099078620859637,0.02678789744001492,0.025937548791956255,-1.4435097639709857,0.02284634863408863,0.02284634863408863,-0.040584415584415584,-0.20145574100634506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.270440251572327,-2.69637539144169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0405466886869479,1.02007190368471
CHC,STL,6.233201581027661,6.241500000000008,2017,2012.0,2013,4,2.0,0,1.0,0.0,0.0,2704.0,3249.0,52.0,57.0,16,169.0,0.005929,0.051984,0.077,0.228,4,13.0,2000000,400000.0,0.0,10,5.0,2.0,2.0,1,0.0,1,0.0,29,26.0,29,WSH,Chicago Cubs,St. Louis Cardinals,Illinois,47247999,17247999.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,961,961.0,31,31.0,31,34.0,162.0,162.0,Edwin Jackson,19000000,3007795.0,0.0,17.0,23.0,210.0,210.0,16,26.0,0.0,0.0,0.07022500000000001,0.245025,0.265,0.495,0.036481,0.036481,0.191,0.191,0.191,0.21,0.0,0.0,0.012321,0.071289,0.111,0.267,0.023716,0.051984,0.154,0.228,SP,SP,0.4074074074074074,0.5432098765432098,0.0,0.0,16.0,0.0,4.0,0.0,UFA,0.44802404683239977,0.09335268201163958,13000000,3007796.0,0.3862815884476535,0.26721579433694664,11000000,8350000.0,0.13,0.025,0.43899018232819076,0.27137706819619195,13000000,8750000.0,110.67039999999999,1241.8576,10.52,35.24,0,0.0,0,0.0,52000000,13000000,6675000.0,73850000,40850000.0,52000000,13350000.0,13000000,66,88.0,3.85329732893367,4.536899999999999,1.9629817444219062,2.13,0.0,2.0,11.0,16.38045991542581,16.213405830762646,16.38045991542581,10,-0.5907538549317531,-0.6625633421252572,-0.6215155576875397,-0.16449408437724022,-0.5423681208743902,-0.4227433598684307,-5.451342281879195,-2.3348109734792657,-1.05625,0.17741979522184304,0.4212122923441849,-1.0277402395547233,-0.0,-0.0,-0.0,-0.0,-6.449664429530201,-2.5396189536090255,-0.28557692307692306,0.534393977395819,0.19584890109890113,0.44254819070797374,-0.10523076923076924,-0.3243929241379492,-0.0,-0.0,-0.0,-0.0,-0.6623211678832116,-0.8138311666944266
SD,ATL,5.721339712918669,5.698559077809805,2017,2016.0,2016,1,1.0,0,0.0,0.0,0.0,529.0,1.0,23.0,1.0,25,0.0,0.047089,0.0,0.217,0.0,5,0.0,0,0.0,0.0,13,18.0,5.0,1.0,1,0.0,1,0.0,32,31.0,32,ATL,San Diego Padres,Atlanta Braves,California,81259061,70389433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,13,0.0,24,47.0,161.0,160.0,Edwin Jackson,216294,141434.0,0.0,2.0,18.0,210.0,210.0,5,23.0,0.0,0.0,0.32376099999999997,0.0,0.569,0.0,0.006561,0.0,0.081,0.0,0.149,0.29,0.0,0.0,0.094864,0.0,0.308,0.0,0.068121,0.0,0.261,0.0,SP,SP,0.422360248447205,0.40625,0.0,0.0,4.0,0.0,2.0,0.0,UFA,0.006176722814353061,0.004172710568686578,216294,141434.0,0.0,0.01060774096746175,507500,507500.0,0.003,0.001,0.0,0.0097653403564056,507500,507500.0,89.8704,1200.6225,9.48,34.65,0,0.0,0,0.0,507500,507500,507500.0,12120000,69107500.0,507500,507500.0,507500,68,65.0,3.0175853971921485,0.0324,1.7371198568872985,0.18,0.0,0.0,3.0,12.284393872305369,13.137251989898079,13.137251989898079,10,0.028320864419427536,0.16324372562554096,0.16949452203765755,0.4281747196819059,0.09184826036595473,0.09238746148163735,-0.0015822784810126582,-0.0397778642087865,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007465437788018433,-0.08640276493271748
WSH,SD,5.719234543670264,5.721339712918669,2018,2017.0,2017,1,1.0,0,0.0,0.0,0.0,441.0,529.0,21.0,23.0,4,25.0,0.009025,0.047089,0.095,0.217,2,5.0,0,0.0,0.0,4,13.0,1.0,5.0,0,1.0,0,1.0,33,32.0,33,SD,Washington Nationals,San Diego Padres,Washington DC,84124325,81259061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,169.0,13,13.0,22,24.0,163.0,161.0,Edwin Jackson,415264,216294.0,0.0,1.0,2.0,210.0,210.0,5,5.0,0.0,0.0,0.0361,0.32376099999999997,0.19,0.569,0.0064,0.006561,0.08,0.081,0.136,0.149,0.0,0.0,0.009025,0.094864,0.095,0.308,0.009025,0.068121,0.095,0.261,SP,SP,0.5950920245398773,0.422360248447205,0.0,0.0,0.0,4.0,0.0,2.0,UFA,0.011430388262025064,0.006176722814353061,415264,216294.0,0.028728393000773983,0.0,1000000,507500.0,0.002,0.003,0.026648513956106897,0.0,1000000,507500.0,151.29000000000002,89.8704,12.3,9.48,0,0.0,0,0.0,2450000,1000000,507500.0,10400000,12120000.0,1000000,507500.0,2450000,97,68.0,3.009561375376984,3.0175853971921485,1.7348087431693973,1.7371198568872985,0.0,0.0,0.0,12.936669741536956,13.815510557964274,13.815510557964274,10,0.028320864419427536,0.16324372562554096,0.16949452203765755,0.4281747196819059,0.09184826036595473,0.09238746148163735,-0.8317610062893082,-0.9120093235758657,-0.14534883720930233,-0.13688662790697675,0.3699819291627319,-0.3812464258315117,-0.02631578947368421,-0.16222142113076254,-0.0,-0.0,-1.0628930817610063,-1.0309670614335873,-0.33515631469979296,0.5789268647245461,0.2401620253164557,0.49006328705224966,-0.11909265734265735,-0.3450980401895342,-0.04,-0.2,-0.0,-0.0,-0.5247974603812432,-0.7244290582115293
TEX,CHC,6.1,6.1,2014,0.0,2013,1,1.0,1,1.0,0.0,0.0,26569.0,104976.0,163.0,324.0,1600,4096.0,0.060024999999999995,0.039204,0.245,0.198,40,64.0,0,0.0,0.0,12,3.0,2.0,2.0,81,144.0,9,12.0,29,27.0,30,TEX,Texas Rangers,Chicago Cubs,Texas,11981000,4931000.0,0.0,0.0,81.0,121.0,9.0,11.0,0.0,2401,8649.0,49,93.0,54,99.0,162.0,162.0,Geovany Soto,2750000,3000000.0,0.0,2.0,17.0,220.0,220.0,6,16.0,0.0,0.0,0.6304360000000001,0.37576899999999996,0.794,0.613,0.09060099999999999,0.32947599999999994,0.301,0.574,0.331,0.611,0.0,0.0,0.10758400000000001,0.0729,0.328,0.27,0.21715600000000002,0.11764900000000002,0.466,0.343,C,C,0.5617283950617284,0.3765432098765432,0.0,0.0,484.0,1521.0,22.0,39.0,UFA,0.09441445183440583,0.09310888466215084,2750000,3000000.0,0.0884476534296029,0.09412990028408409,2750000,3000000.0,0.02,0.022,0.07959326788218794,0.09117999904041142,2750000,3000000.0,0.0,81.1801,0.0,9.01,0,1.0,0,1.0,2750000,2750000,3000000.0,33750000,14150000.0,2750000,3000000.0,2750000,91,61.0,2.1025,0.016900000000000002,1.45,0.13,0.0,0.0,2.0,14.827111469642754,14.827111469642754,14.827111469642754,11,-0.09304942705002914,-0.08108335680254108,-0.08787015309070006,0.0,-0.07952795443873573,-0.07952795443873573,-161.00613496932516,-12.68881928980491,-23.67630057803468,-0.078408,-0.2800142853498728,-4.865829896126115,-3.6923076923076925,-1.9215378456610455,-2.688888888888889,-1.6397831834998458,-53.72049689440994,7.329426778023636,-0.37576899999999996,0.613,-0.1458,0.38183766184073564,-0.21867843866171005,0.4676306648004491,-14.911764705882353,-3.8615754176090302,-0.25,-0.5,-0.002331034482758621,-0.04828078792603349
CHW,OAK,6.1,6.1,2016,2015.0,2015,1,1.0,1,1.0,0.0,0.0,34225.0,6400.0,185.0,80.0,1681,400.0,0.049284,0.0625,0.222,0.25,41,20.0,0,0.0,0.0,13,5.0,2.0,5.0,64,36.0,8,6.0,31,30.0,32,OAK,Chicago White Sox,Oakland Athletics,Illinois,16531000,15031000.0,0.0,0.0,81.0,1.0,9.0,1.0,0.0,3136,576.0,56,24.0,77,24.0,161.0,162.0,Geovany Soto,1500000,600000.0,0.0,6.0,15.0,220.0,220.0,9,26.0,0.0,0.0,0.5112249999999999,0.44222500000000003,0.715,0.665,0.11971599999999999,0.021903999999999996,0.346,0.148,0.475,0.148,0.0,0.0,0.092416,0.091204,0.304,0.302,0.168921,0.131769,0.411,0.363,C,C,0.4720496894409938,0.5432098765432098,0.0,0.0,441.0,121.0,21.0,11.0,UFA,0.04589017426274529,0.022974260218419876,1500000,600000.0,0.043903386202345,0.11847389558232933,1500000,3050000.0,0.013,0.007,0.04041685316220617,0.11683214038328331,1500000,3050000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1500000,1500000,3050000.0,137000000,32800000.0,1500000,3050000.0,1500000,76,88.0,0.7744,0.2916,0.88,0.54,0.0,3.0,9.0,14.22097566607244,14.22097566607244,14.22097566607244,11,0.07024100252189722,0.05838287034895606,0.06027434026824202,0.0,0.08186694576769238,0.08186694576769238,-11.267605633802816,-3.3567254331867566,-2.3391812865497075,0.20161290322580647,0.44901325506693723,-1.529438225803745,-1.0285714285714285,-1.01418510567422,-0.029411764705882353,-0.17149858514250882,-4.085106382978723,-2.0211646105596457,0.5054000000000001,0.7109149034870489,0.24001052631578945,0.4899086918149029,-0.24815254237288134,0.498149116603534,-1.315217391304348,-1.1468292773139113,-0.0,-0.0,-0.08307692307692309,-0.2882306768491569
LAA,CHW,6.1,6.1,2017,2016.0,2016,1,1.0,1,1.0,0.0,0.0,6084.0,34225.0,78.0,185.0,441,1681.0,0.07236100000000001,0.049284,0.269,0.222,21,41.0,0,0.0,0.0,9,13.0,5.0,2.0,25,64.0,5,8.0,32,31.0,33,CHW,Los Angeles Angels,Chicago White Sox,California,19331000,16531000.0,0.0,0.0,16.0,81.0,4.0,9.0,0.0,484,3136.0,22,56.0,26,77.0,161.0,161.0,Geovany Soto,2800000,1500000.0,0.0,1.0,6.0,220.0,220.0,10,9.0,0.0,0.0,0.6544810000000001,0.5112249999999999,0.809,0.715,0.018496000000000002,0.11971599999999999,0.136,0.346,0.161,0.475,0.0,0.0,0.10304100000000001,0.092416,0.321,0.304,0.237169,0.168921,0.487,0.411,C,C,0.453416149068323,0.4720496894409938,0.0,0.0,81.0,441.0,9.0,21.0,UFA,0.08091801662517677,0.04589017426274529,2800000,1500000.0,0.07279510994681274,0.043903386202345,2800000,1500000.0,0.016,0.013,0.0672999308828976,0.04041685316220617,2800000,1500000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2800000,2800000,1500000.0,12525000,137000000.0,2800000,1500000.0,2800000,73,76.0,0.1369,0.7744,0.37,0.88,0.0,1.0,3.0,14.845129975145433,14.845129975145433,14.845129975145433,11,0.07024100252189722,0.05838287034895606,0.06027434026824202,0.0,0.08186694576769238,0.08186694576769238,-60.89857651245551,-7.80375400127756,-10.50625,0.16706440677966103,0.4087351303468556,-3.241334601672589,-2.064516129032258,-1.4368424162141993,-1.8837209302325582,-1.372487132993442,-21.47945205479452,-4.63459297617326,0.5497043010752687,0.741420461732254,0.24129503916449085,0.49121791413230326,-0.2927573656845754,0.5410705736635244,-3.47244094488189,-1.863448669773839,-0.0,-0.0,-0.1492100192678227,-0.3862771275494094
LAD,LAD,5.721339712918669,5.698559077809805,2018,2016.0,2016,2,4.0,0,3.0,0.0,0.0,237169.0,215296.0,487.0,464.0,15376,18769.0,0.065025,0.08702499999999999,0.255,0.295,124,137.0,0,350000.0,0.0,8,8.0,5.0,5.0,676,529.0,26,23.0,32,28.0,32,LAD,Los Angeles Dodgers,Los Angeles Dodgers,California,45320000,40320000.0,0.0,0.0,64.0,81.0,8.0,9.0,0.0,15376,12544.0,124,112.0,146,117.0,161.0,161.0,Howie Kendrick,5000000,9500000.0,0.0,25.0,25.0,220.0,220.0,30,29.0,0.0,0.0,0.47748099999999993,0.559504,0.691,0.748,0.585225,0.47748099999999993,0.765,0.691,0.901,0.722,0.0,0.0,0.10627600000000001,0.11289600000000001,0.326,0.336,0.133956,0.16974399999999998,0.366,0.412,LF,LF,0.5652173913043478,0.5652173913043478,0.0,0.0,1600.0,2916.0,40.0,54.0,UFA,0.28919918926553545,0.30229348617058793,10000000,9850000.0,0.30142097324759864,0.31228138305782716,10000000,9500000.0,0.038,0.033,0.27866721653474613,0.2982910415031984,10000000,9850000.0,233.1729,1731.3921,15.27,41.61,4,4.0,2,2.0,20000000,10000000,8375000.0,79750000,61257500.0,20000000,33500000.0,10000000,91,91.0,0.4096,2.4025000000000003,0.64,1.55,0.0,6.0,6.0,16.11809565095832,16.11809565095832,16.11809565095832,12,-0.2473634954925829,-0.26279328318838047,-0.274676930855992,-3.9076847365159844,-0.15285407744952906,-0.15285407744952906,358.82666666666665,18.942720677523244,104.27222222222223,0.2900833333333333,0.5385938482134134,10.21137709724904,20.346153846153847,4.510671108178233,-2.6129032258064515,-1.6164477182409742,-78.89308176100629,8.882177760043215,0.6251441340782122,0.7906605681822082,0.28800000000000003,0.5366563145999496,0.3374632206759443,0.5809158464665466,-35.13253012048193,5.927270039443279,-0.8,-0.8944271909999159,-0.5166666666666667,-0.7187952884282608
WSH,WSH,5.858590733590735,5.719234543670264,2020,2018.0,2018,2,2.0,0,1.0,0.0,0.0,23104.0,93025.0,152.0,305.0,2116,9216.0,0.091809,0.09922500000000001,0.303,0.315,46,96.0,0,0.0,0.0,5,4.0,1.0,1.0,196,256.0,14,16.0,34,32.0,34,WSH,Washington Nationals,Washington Nationals,Washington DC,63320000,55320000.0,0.0,0.0,16.0,81.0,4.0,9.0,0.0,1369,5476.0,37,74.0,40,91.0,162.0,163.0,Howie Kendrick,3000000,3551912.0,0.0,1.0,1.0,220.0,220.0,5,5.0,0.0,0.0,0.6480250000000001,0.712336,0.805,0.844,0.051984,0.208849,0.228,0.457,0.247,0.562,0.0,0.0,0.109561,0.135424,0.331,0.368,0.224676,0.225625,0.474,0.475,LF,LF,0.5061728395061729,0.5950920245398773,0.0,0.0,144.0,1681.0,12.0,41.0,UFA,0.08433735075240724,0.09963099215950079,3000000,3551912.0,0.0752631266169903,0.30189853246930626,3000000,10000000.0,0.017,0.02,0.07027595009521762,0.2800416736021313,3000000,10000000.0,0.0,0.0,0.0,0.0,0,9.0,0,3.0,7000000,3500000,10000000.0,23300000,10400000.0,7000000,20000000.0,3500000,82,97.0,0.0961,1.5376,0.31,1.24,0.0,0.0,0.0,14.914122846632385,14.914122846632385,14.914122846632385,12,-0.056399078237796774,0.06754391571776702,0.05829877112835541,0.0,-0.09245733258817435,0.03706846747460979,-146.26572327044025,-12.094036682201699,-53.58139534883721,0.2884447674418605,0.5370705423329979,7.319931375965024,-6.7368421052631575,-2.5955427380922007,-2.4545454545454546,-1.5666989036012806,-34.44025157232704,-5.868581734314266,0.737407867494824,0.8587245585720861,0.34284556962025314,0.5855301611533372,0.39444930069930073,0.6280519888506848,-16.81,-4.1,2.25,1.5,-0.2674086956521739,-0.5171157468615455
WSH,WSH,6.066813671444321,5.919150943396228,2022,2020.0,2020,1,2.0,0,1.0,0.0,0.0,8281.0,111556.0,91.0,334.0,625,13225.0,0.07562500000000001,0.11833599999999998,0.275,0.344,25,115.0,0,0.0,0.0,10,7.0,1.0,1.0,16,529.0,4,23.0,36,34.0,36,WSH,Washington Nationals,Washington Nationals,Washington DC,76051481,72320000.0,0.0,0.0,4.0,289.0,2.0,17.0,0.0,625,5041.0,25,71.0,25,122.0,62.0,162.0,Howie Kendrick,1481481,4000000.0,0.0,1.0,1.0,220.0,220.0,6,6.0,0.0,0.0,0.49702499999999994,0.933156,0.705,0.966,0.173889,0.191844,0.417,0.438,0.417,0.753,0.0,0.0,0.1024,0.15602500000000002,0.32,0.395,0.148225,0.3271839999999999,0.385,0.572,2B,LF,0.4193548387096774,0.5740740740740741,0.0,0.0,196.0,3844.0,14.0,62.0,UFA,0.0547606140486208,0.10636645279386955,1481481,4000000.0,0.11064938991937759,0.10001451589490493,4000000,4000000.0,0.02,0.023,0.11064938991937759,0.08883826726542714,4000000,4000000.0,0.0,6160.6801,0.0,78.49,0,1.0,0,1.0,6250000,6250000,3500000.0,316750000,184550000.0,6250000,7000000.0,6250000,26,93.0,0.7483913553994088,7.7841000000000005,0.8650961538461541,2.79,0.0,1.0,1.0,14.208552821073829,15.201804919084164,15.201804919084164,12,-0.056399078237796774,0.06754391571776702,0.05829877112835541,0.0,-0.09245733258817435,0.03706846747460979,-175.40251572327045,13.243961481493006,-76.88953488372093,0.344,0.5865151319446072,8.768667794124768,-13.921052631578947,3.7310926860075386,-8.757575757575758,2.9593201512468634,-31.70440251572327,-5.630666258598823,0.966,0.9828529900244491,0.395,0.6284902544988267,0.572,0.7563068160475614,-38.44,6.2,-0.25,-0.5,-1.3537565217391305,-1.1635104304384773
TB,LAD,6.3,6.3,2014,0.0,2013,1,1.0,1,1.0,0.0,0.0,301401.0,188356.0,549.0,434.0,26896,11664.0,0.089401,0.062001,0.299,0.249,164,108.0,0,0.0,0.0,10,9.0,2.0,5.0,1089,400.0,33,20.0,28,26.0,29,BOS,Tampa Bay Rays,Los Angeles Dodgers,Florida,19433000,11058000.0,0.0,0.0,169.0,36.0,13.0,6.0,0.0,20449,11449.0,143,107.0,158,144.0,162.0,162.0,James Loney,2000000,4875000.0,0.0,1.0,25.0,235.0,235.0,4,26.0,0.0,0.0,0.605284,0.39690000000000003,0.778,0.63,0.769129,0.43692100000000006,0.877,0.661,0.969,0.889,0.0,0.0,0.12110399999999999,0.085849,0.348,0.293,0.18489999999999998,0.11289600000000001,0.43,0.336,1B,1B,0.5617283950617284,0.5308641975308642,0.0,0.0,5625.0,1681.0,75.0,41.0,UFA,0.06854057902967457,0.1517440860848566,2000000,4875000.0,0.061371841155234655,0.1547908444614892,2000000,4875000.0,0.028,0.042,0.05329593267882188,0.14993991289555725,2000000,4875000.0,3396.5584000000003,5.3361,58.28,2.31,0,0.0,0,0.0,2000000,2000000,4875000.0,19090000,44651311.0,2000000,4875000.0,2000000,91,86.0,6.400899999999999,4.064018289190207,2.53,2.015941043083901,0.0,0.0,6.0,14.508657738524219,14.508657738524219,14.508657738524219,13,0.05830643536085489,0.0886414006469996,-0.05761613226933912,-1.8315482430353223,0.03757783995542807,0.03757783995542807,323.08061749571186,17.974443454408032,-71.1219512195122,0.20195765472312704,0.44939699011355994,8.433383141984727,-12.121212121212121,3.481553119113957,-1.6363636363636365,-1.2792042981336627,75.82119205298014,8.707536508851407,-0.40010080645161294,-0.6325352215107178,-0.21624433249370276,0.4650207871630071,-0.18974117647058827,-0.43559290222705455,-21.0125,4.583939353874569,-0.0,-0.0,-1.191794219703873,1.091693280964884
TB,TB,6.3,6.3,2017,2014.0,2014,3,1.0,1,1.0,0.0,0.0,360000.0,301401.0,600.0,549.0,30276,26896.0,0.0841,0.089401,0.29,0.299,174,164.0,1666666,0.0,0.0,5,10.0,2.0,2.0,729,1089.0,27,33.0,29,28.0,30,TB,Tampa Bay Rays,Tampa Bay Rays,Florida,25433000,19433000.0,0.0,0.0,81.0,169.0,9.0,13.0,0.0,23104,20449.0,152,143.0,155,158.0,162.0,162.0,James Loney,6000000,2000000.0,0.0,1.0,1.0,235.0,235.0,4,4.0,0.0,0.0,0.512656,0.605284,0.716,0.778,0.8798439999999998,0.769129,0.938,0.877,0.957,0.969,0.0,0.0,0.11289600000000001,0.12110399999999999,0.336,0.348,0.1444,0.18489999999999998,0.38,0.43,1B,1B,0.4753086419753086,0.5617283950617284,0.0,0.0,4761.0,5625.0,69.0,75.0,UFA,0.10246976720784662,0.06854057902967457,2666666,2000000.0,0.03614457831325301,0.061371841155234655,1000000,2000000.0,0.035,0.028,0.10208058185176633,0.05329593267882188,2666666,2000000.0,1133.6689000000001,3396.5584000000003,33.67,58.28,0,0.0,0,0.0,21000000,7000000,2000000.0,28150000,19090000.0,21000000,2000000.0,7000000,77,91.0,1.4161,6.400899999999999,1.19,2.53,0.0,0.0,0.0,14.79633956097597,13.815510557964274,14.79633956097597,13,-0.22037469445534302,-0.3195005193294157,-0.19011727515734336,-1.1690124952803655,-0.27504692688977794,-0.22206631263789367,516.9828473413379,22.73725681214288,164.0,0.29120846905537456,0.5396373495741141,12.806248474865697,33.0,5.744562646538029,-7.681818181818182,2.7716093126229358,135.42384105960264,11.63717496042758,0.6101653225806453,0.7811307973576802,0.30504785894206543,0.5523113786099879,-0.3107563025210084,0.5574552022548614,70.3125,8.38525491562421,-0.0,-0.0,1.877096774193548,1.3700718135169223
