Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
TB,LAD,6.3,6.3,2014,2013,2013,1,1,1,1,1,301401,188356,549,434,26896,11664,0.089401,0.062001,0.299,0.249,164,108,0,0,10,9,2,5,1089,400,33,20,28,27,29,BOS,Tampa Bay Rays,Los Angeles Dodgers,Florida,19433000,17433000,169,36,13,6,20449,11449,143,107,158,144,162,162,James Loney,2000000,6375000,1,25,235.0,235.0,4,26,0.605284,0.39690000000000003,0.778,0.63,0.769129,0.43692100000000006,0.877,0.661,0.969,0.889,0.12110399999999999,0.085849,0.348,0.293,0.18489999999999998,0.11289600000000001,0.43,0.336,1B,1B,0.5617283950617284,0.5308641975308642,5625,1681,75,41,UFA,2000000,6375000,2000000,6375000,0.028,0.054,2000000,6375000,3396.5584000000003,5.3361,58.28,2.31,0,0,0,0,2000000,2000000,6375000,19090000,44651311,2000000,6375000,2000000,91,86,6.400899999999999,4.064018289190207,2.53,2.015941043083901,0,6,14.508657738524219,14.508657738524219,14.508657738524219
OAK,ARI,6.2,6.2,2014,2014,2013,1,5,5,4,3,112225,105625,335,325,4489,5625,0.04000000000000001,0.053361000000000006,0.2,0.231,67,75,200000,200000,3,4,5,1,324,576,18,24,25,25,29,NYM,Oakland Athletics,Arizona Diamondbacks,California,27286000,18586000,144,196,12,14,6724,7396,82,86,106,101,162,162,Chris Young,8700000,7200000,15,1,200.0,200.0,25,5,0.43164900000000006,0.555025,0.657,0.745,0.256036,0.281961,0.506,0.531,0.654,0.624,0.07728400000000002,0.096721,0.278,0.311,0.143641,0.188356,0.379,0.434,RF,RF,0.5925925925925926,0.5,1600,1681,40,41,UFA,8700000,7200000,8500000,7000000,0.13,0.087,8700000,7200000,360.6200999999999,1503.8884,18.99,38.78,9,0,3,0,2000000,5600000,5600000,3000000,17750000,28000000,28000000,2000000,96,81,3.85329732893367,3.6864,1.9629817444219062,1.92,9,1,15.978833583624812,15.955576721460545,15.978833583624812
OAK,ARI,6.2,6.2,2014,2014,2013,1,5,5,4,2,112225,105625,335,325,4489,5625,0.04000000000000001,0.053361000000000006,0.2,0.231,67,75,200000,200000,3,4,5,1,324,576,18,24,25,25,29,NYM,Oakland Athletics,Arizona Diamondbacks,California,27286000,11386000,144,196,12,14,6724,7396,82,86,106,101,162,162,Chris Young,8700000,5200000,15,1,200.0,200.0,25,5,0.43164900000000006,0.555025,0.657,0.745,0.256036,0.281961,0.506,0.531,0.654,0.624,0.07728400000000002,0.096721,0.278,0.311,0.143641,0.188356,0.379,0.434,RF,RF,0.5925925925925926,0.5,1600,1681,40,41,UFA,8700000,5200000,8500000,5000000,0.13,0.08,8700000,5200000,360.6200999999999,1503.8884,18.99,38.78,9,0,3,0,2000000,5600000,5600000,3000000,17750000,28000000,28000000,2000000,96,81,3.85329732893367,3.6864,1.9629817444219062,1.92,9,1,15.978833583624812,15.955576721460545,15.978833583624812
OAK,ARI,6.2,6.2,2014,2014,2013,1,5,5,4,3,112225,961,335,31,4489,16,0.04000000000000001,0.016641,0.2,0.129,67,4,200000,200000,3,4,5,1,324,4,18,2,25,25,29,NYM,Oakland Athletics,Arizona Diamondbacks,California,27286000,18586000,144,0,12,0,6724,400,82,20,106,20,162,162,Chris Young,8700000,7200000,15,1,200.0,200.0,25,5,0.43164900000000006,0.12249999999999998,0.657,0.35,0.256036,0.015375999999999999,0.506,0.124,0.654,0.124,0.07728400000000002,0.024336,0.278,0.156,0.143641,0.037636,0.379,0.194,RF,RF,0.5925925925925926,0.5,1600,4,40,2,UFA,8700000,7200000,8500000,7000000,0.13,0.087,8700000,7200000,360.6200999999999,0.0,18.99,0.0,9,0,3,0,2000000,5600000,5600000,3000000,17750000,28000000,28000000,2000000,96,81,3.85329732893367,0.6400000000000001,1.9629817444219062,0.8,9,1,15.978833583624812,15.955576721460545,15.978833583624812
OAK,ARI,6.2,6.2,2014,2014,2013,1,5,5,4,2,112225,961,335,31,4489,16,0.04000000000000001,0.016641,0.2,0.129,67,4,200000,200000,3,4,5,1,324,4,18,2,25,25,29,NYM,Oakland Athletics,Arizona Diamondbacks,California,27286000,11386000,144,0,12,0,6724,400,82,20,106,20,162,162,Chris Young,8700000,5200000,15,1,200.0,200.0,25,5,0.43164900000000006,0.12249999999999998,0.657,0.35,0.256036,0.015375999999999999,0.506,0.124,0.654,0.124,0.07728400000000002,0.024336,0.278,0.156,0.143641,0.037636,0.379,0.194,RF,RF,0.5925925925925926,0.5,1600,4,40,2,UFA,8700000,5200000,8500000,5000000,0.13,0.08,8700000,5200000,360.6200999999999,0.0,18.99,0.0,9,0,3,0,2000000,5600000,5600000,3000000,17750000,28000000,28000000,2000000,96,81,3.85329732893367,0.6400000000000001,1.9629817444219062,0.8,9,1,15.978833583624812,15.955576721460545,15.978833583624812
CHC,LAD,5.9,5.9,2014,2012,2013,1,1,1,1,1,57600,4761,240,69,5184,400,0.09,0.0841,0.3,0.29,72,20,0,0,10,9,2,5,49,9,7,3,28,26,29,CIN,Chicago Cubs,Los Angeles Dodgers,Illinois,12596800,10046800,169,4,13,2,3249,256,57,16,89,24,162,162,Dioner Navarro,1750000,1000000,17,25,215.0,215.0,16,26,0.7327359999999999,0.570025,0.856,0.755,0.12390399999999999,0.009801,0.352,0.099,0.549,0.148,0.13322499999999998,0.093636,0.365,0.306,0.242064,0.201601,0.492,0.449,C,C,0.4074074074074074,0.5308641975308642,1156,144,34,12,UFA,1750000,1000000,1750000,1000000,0.018,0.009,1750000,1000000,0.0,0.0,0.0,0.0,0,1,0,1,1750000,1750000,1000000,73850000,44651311,1750000,1000000,1750000,66,86,3.5343999999999998,0.0625,1.88,0.25,2,6,14.375126345899696,14.375126345899696,14.375126345899696
CHC,CIN,5.9,5.9,2014,2013,2013,1,1,1,1,1,57600,4761,240,69,5184,400,0.09,0.0841,0.3,0.29,72,20,0,0,10,4,2,2,49,9,7,3,28,27,29,CIN,Chicago Cubs,Cincinnati Reds,Illinois,12596800,10846800,169,4,13,2,3249,256,57,16,89,24,162,162,Dioner Navarro,1750000,800000,17,10,215.0,215.0,16,14,0.7327359999999999,0.570025,0.856,0.755,0.12390399999999999,0.009801,0.352,0.099,0.549,0.148,0.13322499999999998,0.093636,0.365,0.306,0.242064,0.201601,0.492,0.449,C,C,0.4074074074074074,0.5987654320987654,1156,144,34,12,UFA,1750000,800000,1750000,800000,0.018,0.009,1750000,800000,0.0,0.0,0.0,0.0,0,1,0,1,1750000,1750000,800000,73850000,5100000,1750000,800000,1750000,66,97,3.5343999999999998,0.0625,1.88,0.25,2,5,14.375126345899696,14.375126345899696,14.375126345899696
TEX,CHC,6.2,6.2,2014,0,2013,1,1,1,1,1,23716,35344,154,188,1849,2025,0.07784100000000002,0.057121,0.279,0.239,43,45,0,0,12,3,2,2,64,144,8,12,31,29,32,ATL,Texas Rangers,Chicago Cubs,Texas,8809000,5684000,121,16,11,4,1936,2304,44,48,74,83,162,162,Jeff Baker,1750000,1175000,2,17,205.0,205.0,6,16,0.819025,0.43033600000000005,0.905,0.656,0.0729,0.08761599999999999,0.27,0.296,0.454,0.512,0.1296,0.07784100000000002,0.36,0.279,0.29702500000000004,0.142884,0.545,0.378,1B,1B,0.5617283950617284,0.3765432098765432,441,625,21,25,UFA,1750000,1175000,1750000,1175000,0.013,0.008,1750000,1175000,0.0,0.0,0.0,0.0,0,1,0,1,1750000,1750000,1175000,33750000,14150000,1750000,1175000,1750000,91,61,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,2,14.375126345899696,14.375126345899696,14.375126345899696
TEX,CHC,6.2,6.2,2014,2013,2013,1,1,1,1,1,23716,35344,154,188,1849,2025,0.07784100000000002,0.057121,0.279,0.239,43,45,0,0,12,3,2,2,64,144,8,12,31,30,32,ATL,Texas Rangers,Chicago Cubs,Texas,8809000,7059000,121,16,11,4,1936,2304,44,48,74,83,162,162,Jeff Baker,1750000,1375000,2,17,205.0,205.0,6,16,0.819025,0.43033600000000005,0.905,0.656,0.0729,0.08761599999999999,0.27,0.296,0.454,0.512,0.1296,0.07784100000000002,0.36,0.279,0.29702500000000004,0.142884,0.545,0.378,1B,1B,0.5617283950617284,0.3765432098765432,441,625,21,25,UFA,1750000,1375000,1750000,1375000,0.013,0.012,1750000,1375000,0.0,0.0,0.0,0.0,0,1,0,1,1750000,1750000,1375000,33750000,14150000,1750000,1375000,1750000,91,61,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,2,14.375126345899696,14.375126345899696,14.375126345899696
PIT,BAL,6.0,6.0,2014,0,2013,1,1,1,1,1,5776,147456,76,384,196,6561,0.033856,0.044521,0.184,0.211,14,81,0,0,8,5,2,1,16,169,4,13,28,26,29,SEA,Pittsburgh Pirates,Baltimore Orioles,Pennsylvania,2657923,0,0,49,0,7,484,11449,22,107,28,127,162,162,Robert Andino,1600000,0,9,7,195.0,195.0,15,12,0.24009999999999998,0.34574399999999994,0.49,0.588,0.018496000000000002,0.43692100000000006,0.136,0.661,0.173,0.784,0.064009,0.08008899999999998,0.253,0.283,0.056169,0.093025,0.237,0.305,CF,CF,0.5802469135802469,0.5740740740740741,16,784,4,28,UFA,542076,421500,1600000,421500,0.008,0.004,1600000,421500,0.0,46.1041,0.0,6.79,0,1,0,1,1600000,1600000,421500,28875000,6675000,1600000,421500,1600000,94,93,3.85329732893367,0.0361,1.9629817444219062,0.19,5,3,13.203161491993896,14.28551418721001,14.28551418721001
PIT,BAL,6.0,6.0,2014,2013,2013,1,1,1,1,1,5776,147456,76,384,196,6561,0.033856,0.044521,0.184,0.211,14,81,0,0,8,5,2,1,16,169,4,13,28,27,29,SEA,Pittsburgh Pirates,Baltimore Orioles,Pennsylvania,2657923,0,0,49,0,7,484,11449,22,107,28,127,162,162,Robert Andino,1600000,0,9,7,195.0,195.0,15,12,0.24009999999999998,0.34574399999999994,0.49,0.588,0.018496000000000002,0.43692100000000006,0.136,0.661,0.173,0.784,0.064009,0.08008899999999998,0.253,0.283,0.056169,0.093025,0.237,0.305,CF,CF,0.5802469135802469,0.5740740740740741,16,784,4,28,UFA,542076,1300000,1600000,1300000,0.008,0.016,1600000,1300000,0.0,46.1041,0.0,6.79,0,1,0,1,1600000,1600000,1300000,28875000,6675000,1600000,1300000,1600000,94,93,3.85329732893367,0.0361,1.9629817444219062,0.19,5,3,13.203161491993896,14.28551418721001,14.28551418721001
COL,KC,6.5,6.5,2014,2012,2013,1,1,1,1,1,196,961,14,31,1,4,0.0050409999999999995,0.0042250000000000005,0.071,0.065,1,2,0,0,7,2,1,2,1,0,1,0,31,29,32,COL,Colorado Rockies,Kansas City Royals,Colorado,19559885,17753000,0,0,0,0,144,576,12,24,23,24,162,162,Jeff Francis,1500000,2000000,1,2,200.0,200.0,3,7,0.13322499999999998,0.034596,0.365,0.186,0.005475999999999999,0.021903999999999996,0.074,0.148,0.142,0.148,0.049284,0.014641,0.222,0.121,0.020448999999999995,0.0042250000000000005,0.143,0.065,SP,SP,0.4567901234567901,0.4444444444444444,1,0,1,0,UFA,1500000,2000000,1500000,2000000,0.019,0.038,1500000,2000000,22.8484,2270.5225,4.78,47.65,0,0,0,0,1500000,1500000,2000000,5800000,5000000,1500000,2000000,1500000,74,72,3.85329732893367,2.4025000000000003,1.9629817444219062,1.55,0,1,14.22097566607244,14.22097566607244,14.22097566607244
COL,COL,6.5,6.5,2014,2013,2013,1,1,1,1,1,196,961,14,31,1,4,0.0050409999999999995,0.0042250000000000005,0.071,0.065,1,2,0,0,7,4,1,1,1,0,1,0,31,30,32,COL,Colorado Rockies,Colorado Rockies,Colorado,19559885,18059885,0,0,0,0,144,576,12,24,23,24,162,162,Jeff Francis,1500000,306885,1,1,200.0,200.0,3,3,0.13322499999999998,0.034596,0.365,0.186,0.005475999999999999,0.021903999999999996,0.074,0.148,0.142,0.148,0.049284,0.014641,0.222,0.121,0.020448999999999995,0.0042250000000000005,0.143,0.065,SP,SP,0.4567901234567901,0.3950617283950617,1,0,1,0,UFA,1500000,306885,1500000,480000,0.019,0.004,1500000,480000,22.8484,2270.5225,4.78,47.65,0,0,0,0,1500000,1500000,480000,5800000,39900000,1500000,480000,1500000,74,64,3.85329732893367,2.4025000000000003,1.9629817444219062,1.55,0,0,14.22097566607244,14.22097566607244,14.22097566607244
NYY,PIT,6.2,6.2,2014,2012,2013,1,1,1,1,1,198025,13456,445,116,11449,900,0.0576,0.067081,0.24,0.259,107,30,0,0,8,3,2,2,576,100,24,10,35,33,36,ATL,New York Yankees,Pittsburgh Pirates,New York,34847000,32597000,196,4,14,2,14161,529,119,23,142,65,162,162,Lyle Overbay,1250000,5000000,40,9,235.0,235.0,50,14,0.47334399999999993,0.5285289999999999,0.688,0.727,0.540225,0.020163999999999998,0.735,0.142,0.877,0.401,0.08702499999999999,0.109561,0.295,0.331,0.154449,0.15760900000000003,0.393,0.397,1B,1B,0.5246913580246914,0.4876543209876543,3481,100,59,10,UFA,1250000,5000000,1250000,5000000,0.005,0.103,1250000,5000000,604.1764,0.0,24.58,0.0,1,0,1,0,1250000,1250000,5000000,64000000,14500000,1250000,5000000,1250000,85,79,3.85329732893367,0.07840000000000001,1.9629817444219062,0.28,27,5,14.038654109278484,14.038654109278484,14.038654109278484
NYY,ARI,6.2,6.2,2014,2013,2013,1,1,1,1,1,198025,13456,445,116,11449,900,0.0576,0.067081,0.24,0.259,107,30,0,0,8,4,2,1,576,100,24,10,35,34,36,ATL,New York Yankees,Arizona Diamondbacks,New York,34847000,33597000,196,4,14,2,14161,529,119,23,142,65,162,162,Lyle Overbay,1250000,1000000,40,1,235.0,235.0,50,5,0.47334399999999993,0.5285289999999999,0.688,0.727,0.540225,0.020163999999999998,0.735,0.142,0.877,0.401,0.08702499999999999,0.109561,0.295,0.331,0.154449,0.15760900000000003,0.393,0.397,1B,1B,0.5246913580246914,0.5,3481,100,59,10,UFA,1250000,1000000,1250000,1000000,0.005,0.012,1250000,1000000,604.1764,0.0,24.58,0.0,1,0,1,0,1250000,1250000,1000000,64000000,17750000,1250000,1000000,1250000,85,81,3.85329732893367,0.07840000000000001,1.9629817444219062,0.28,27,1,14.038654109278484,14.038654109278484,14.038654109278484
HOU,PIT,6.233201581027661,6.241500000000008,2014,2013,2013,1,1,1,1,1,9,1369,3,37,0,16,0.0,0.011663999999999999,0.0,0.108,0,4,0,0,5,3,2,2,0,1,0,1,33,32,34,PIT,Houston Astros,Pittsburgh Pirates,Texas,28410000,27260000,0,0,0,0,676,576,26,24,32,24,162,162,Erik Bedard,1150000,4500000,1,9,214.14778325123152,215.16189000774594,9,14,0.0,0.071289,0.0,0.267,0.025921000000000003,0.021903999999999996,0.161,0.148,0.198,0.148,0.0,0.017424000000000002,0.0,0.132,0.0,0.018225,0.0,0.135,SP,SP,0.3148148148148148,0.4876543209876543,0,0,0,0,UFA,1150000,4500000,1150000,4500000,0.032,0.074,1150000,4500000,278.5561,285.9481,16.69,16.91,0,0,0,0,1150000,1150000,4500000,5900000,14500000,1150000,4500000,1150000,51,79,1.0,4.064018289190207,1.0,2.015941043083901,0,5,13.955272500339433,13.955272500339433,13.955272500339433
HOU,BAL,6.233201581027661,6.241500000000008,2014,2012,2013,1,1,1,1,1,9,1369,3,37,0,16,0.0,0.011663999999999999,0.0,0.108,0,4,0,0,5,5,2,1,0,1,0,1,33,31,34,PIT,Houston Astros,Baltimore Orioles,Texas,28410000,22760000,0,0,0,0,676,576,26,24,32,24,162,162,Erik Bedard,1150000,338797,1,7,214.14778325123152,215.16189000774594,9,12,0.0,0.071289,0.0,0.267,0.025921000000000003,0.021903999999999996,0.161,0.148,0.198,0.148,0.0,0.017424000000000002,0.0,0.132,0.0,0.018225,0.0,0.135,SP,SP,0.3148148148148148,0.5740740740740741,0,0,0,0,UFA,1150000,338797,1150000,1000000,0.032,0.004,1150000,1000000,278.5561,285.9481,16.69,16.91,0,0,0,0,1150000,1150000,1000000,5900000,6675000,1150000,1000000,1150000,51,93,1.0,4.064018289190207,1.0,2.015941043083901,0,3,13.955272500339433,13.955272500339433,13.955272500339433
SD,PIT,6.0,6.0,2014,2013,2013,1,1,1,1,1,69696,27556,264,166,4096,1849,0.058564,0.067081,0.242,0.259,64,43,0,0,3,3,5,2,64,121,8,11,29,27,30,NYM,San Diego Padres,Pittsburgh Pirates,California,7438554,4940500,9,16,3,4,5929,1764,77,42,89,78,162,162,Ronny Cedeno,147267,1850000,2,9,195.0,195.0,5,14,0.380689,0.549081,0.617,0.741,0.225625,0.067081,0.475,0.259,0.549,0.482,0.08236899999999998,0.11022400000000002,0.287,0.332,0.10890000000000001,0.16809999999999997,0.33,0.41,SS,SS,0.4691358024691358,0.4876543209876543,441,484,21,22,UFA,147267,1850000,490000,1850000,0.002,0.038,490000,1850000,0.0,0.0,0.0,0.0,9,1,3,1,1150000,1150000,2050000,3550000,14500000,1150000,2050000,1150000,76,79,3.85329732893367,0.1369,1.9629817444219062,0.37,0,5,11.900002544765115,13.102160670086809,13.102160670086809
SD,NYM,6.0,6.0,2014,2013,2013,1,1,1,1,1,69696,27556,264,166,4096,1849,0.058564,0.067081,0.242,0.259,64,43,0,0,3,7,5,2,64,121,8,11,29,28,30,NYM,San Diego Padres,New York Mets,California,7438554,6290500,9,16,3,4,5929,1764,77,42,89,78,162,162,Ronny Cedeno,147267,1150000,2,5,195.0,195.0,5,8,0.380689,0.549081,0.617,0.741,0.225625,0.067081,0.475,0.259,0.549,0.482,0.08236899999999998,0.11022400000000002,0.287,0.332,0.10890000000000001,0.16809999999999997,0.33,0.41,SS,SS,0.4691358024691358,0.4567901234567901,441,484,21,22,UFA,147267,1150000,490000,1150000,0.002,0.011,490000,1150000,0.0,0.0,0.0,0.0,9,1,3,1,1150000,1150000,1150000,3550000,20400000,1150000,1150000,1150000,76,74,3.85329732893367,0.1369,1.9629817444219062,0.37,0,2,11.900002544765115,13.102160670086809,13.102160670086809
CIN,MIL,6.3,6.3,2014,2013,2013,1,1,1,0,0,4,1,2,1,1,0,0.25,0.0,0.5,0.0,1,0,0,0,12,3,2,1,0,0,0,0,30,29,30,MIL,Cincinnati Reds,Milwaukee Brewers,Ohio,6586000,5586000,0,0,0,0,0,0,0,0,57,62,162,162,Manny Parra,1000000,1200000,10,1,215.0,215.0,15,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.352,0.383,0.25,0.0,0.5,0.0,0.25,0.0,0.5,0.0,RP,RP,0.5555555555555556,0.5123456790123457,0,0,0,0,UFA,1000000,1200000,1000000,1200000,0.009,0.011,1000000,1200000,922.3369,81.5409,30.37,9.03,0,0,0,0,1000000,1000000,1200000,41800000,40250000,1000000,1200000,1000000,90,83,0.25,4.064018289190207,0.5,2.015941043083901,5,0,13.815510557964274,13.815510557964274,13.815510557964274
CIN,MIL,6.3,6.3,2014,0,2013,1,1,1,0,0,4,1,2,1,1,0,0.25,0.0,0.5,0.0,1,0,0,0,12,3,2,1,0,0,0,0,30,28,30,MIL,Cincinnati Reds,Milwaukee Brewers,Ohio,6586000,4386000,0,0,0,0,0,0,0,0,57,62,162,162,Manny Parra,1000000,1200000,10,1,215.0,215.0,15,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.352,0.383,0.25,0.0,0.5,0.0,0.25,0.0,0.5,0.0,RP,RP,0.5555555555555556,0.5123456790123457,0,0,0,0,UFA,1000000,1200000,1000000,1200000,0.009,0.013,1000000,1200000,922.3369,81.5409,30.37,9.03,0,0,0,0,1000000,1000000,1200000,41800000,40250000,1000000,1200000,1000000,90,83,0.25,4.064018289190207,0.5,2.015941043083901,5,0,13.815510557964274,13.815510557964274,13.815510557964274
DET,DET,6.4,6.4,0,0,2013,1,1,1,1,1,46656,12769,216,113,2304,441,0.049284,0.034596,0.222,0.186,48,21,0,0,4,3,1,1,36,4,6,2,32,30,33,DET,Detroit Tigers,Detroit Tigers,Michigan,3798000,1998000,36,1,6,1,2704,841,52,29,112,75,162,162,Don Kelly,900000,423000,11,11,217.0,217.0,15,14,0.42510400000000004,0.273529,0.652,0.523,0.10304100000000001,0.032041,0.321,0.179,0.691,0.463,0.095481,0.07617600000000001,0.309,0.276,0.11764900000000002,0.061503999999999996,0.343,0.248,CF,CF,0.5740740740740741,0.5432098765432098,529,49,23,7,UFA,900000,423000,900000,423000,0.006,0.004,900000,423000,98.2081,0.0,9.91,0.0,1,1,1,1,900000,900000,423000,107775000,221000000,900000,423000,900000,93,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,4,4,13.710150042306449,13.710150042306449,13.710150042306449
DET,DET,6.4,6.4,0,0,2013,1,1,1,1,1,46656,12769,216,113,2304,441,0.049284,0.034596,0.222,0.186,48,21,0,0,4,3,1,1,36,4,6,2,32,31,33,DET,Detroit Tigers,Detroit Tigers,Michigan,3798000,2898000,36,1,6,1,2704,841,52,29,112,75,162,162,Don Kelly,900000,900000,11,11,217.0,217.0,15,14,0.42510400000000004,0.273529,0.652,0.523,0.10304100000000001,0.032041,0.321,0.179,0.691,0.463,0.095481,0.07617600000000001,0.309,0.276,0.11764900000000002,0.061503999999999996,0.343,0.248,CF,CF,0.5740740740740741,0.5432098765432098,529,49,23,7,UFA,900000,900000,900000,900000,0.006,0.006,900000,900000,98.2081,0.0,9.91,0.0,1,1,1,1,900000,900000,900000,107775000,221000000,900000,900000,900000,93,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,4,4,13.710150042306449,13.710150042306449,13.710150042306449
DET,KC,5.9,5.9,2014,2013,2013,1,1,1,1,1,52441,44944,229,212,4624,2500,0.088209,0.055695999999999996,0.297,0.236,68,50,0,0,4,2,1,2,121,100,11,10,30,29,31,KC,Detroit Tigers,Kansas City Royals,Michigan,4655000,3780000,16,4,4,2,3025,2704,55,52,71,68,162,162,Brayan Pena,875000,875000,11,2,242.0,242.0,15,7,0.508369,0.33988899999999994,0.713,0.583,0.11560000000000002,0.10304100000000001,0.34,0.321,0.438,0.42,0.09922500000000001,0.06864400000000001,0.315,0.262,0.15760900000000003,0.10304100000000001,0.397,0.321,C,C,0.5740740740740741,0.4444444444444444,484,625,22,25,UFA,875000,875000,875000,875000,0.006,0.012,875000,875000,0.0,0.0,0.0,0.0,0,1,0,1,875000,875000,875000,107775000,5000000,875000,875000,875000,93,72,0.1444,4.064018289190207,0.38,2.015941043083901,4,1,13.681979165339751,13.681979165339751,13.681979165339751
DET,KC,5.9,5.9,2014,0,2013,1,1,1,1,1,52441,44944,229,212,4624,2500,0.088209,0.055695999999999996,0.297,0.236,68,50,0,0,4,2,1,2,121,100,11,10,30,28,31,KC,Detroit Tigers,Kansas City Royals,Michigan,4655000,2905000,16,4,4,2,3025,2704,55,52,71,68,162,162,Brayan Pena,875000,660000,11,2,242.0,242.0,15,7,0.508369,0.33988899999999994,0.713,0.583,0.11560000000000002,0.10304100000000001,0.34,0.321,0.438,0.42,0.09922500000000001,0.06864400000000001,0.315,0.262,0.15760900000000003,0.10304100000000001,0.397,0.321,C,C,0.5740740740740741,0.4444444444444444,484,625,22,25,UFA,875000,660000,875000,660000,0.006,0.013,875000,660000,0.0,0.0,0.0,0.0,0,1,0,1,875000,875000,660000,107775000,5000000,875000,660000,875000,93,72,0.1444,4.064018289190207,0.38,2.015941043083901,4,1,13.681979165339751,13.681979165339751,13.681979165339751
TB,DET,6.3,6.3,2014,2013,2013,1,1,1,0,0,111556,329476,334,574,7569,23409,0.068121,0.071289,0.261,0.267,87,153,0,0,10,3,2,1,256,729,16,27,27,26,27,DET,Tampa Bay Rays,Detroit Tigers,Florida,21507327,20677000,121,324,11,18,7569,21025,87,145,103,151,162,162,Delmon Young,80327,6750000,1,11,205.0,205.0,4,14,0.5112249999999999,0.49984899999999993,0.715,0.707,0.28836900000000004,0.801025,0.537,0.895,0.636,0.932,0.094864,0.08761599999999999,0.308,0.296,0.165649,0.168921,0.407,0.411,LF,LF,0.5617283950617284,0.5432098765432098,1444,5476,38,74,UFA,80327,6750000,490000,6750000,0.001,0.047,490000,6750000,416.15999999999997,73.1025,20.4,8.55,0,1,0,1,750000,490000,6750000,19090000,221000000,490000,6750000,750000,91,88,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,4,11.293861082522517,13.102160670086809,13.102160670086809
